feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X428406	COVID19	TRUE	-0.370298951716669	0.471521178465132	86	40	0.438098121013809	0.771013858165837
X204037	COVID19	TRUE	0.460594206285188	0.593131117279137	86	28	0.447187184501472	0.772856112344936
X232721	COVID19	TRUE	0.360193299493377	0.466128838820717	86	39	0.445273194958914	0.772856112344936
X1608628	COVID19	TRUE	0.973000331173978	1.20373763081992	86	23	0.446712485217139	0.772856112344936
X1378	COVID19	TRUE	0.422834219944777	0.553549136020701	86	55	0.451700980864095	0.776076899082247
X2487118	COVID19	TRUE	-0.542123528580548	0.70890478637555	86	27	0.452304775565754	0.776076899082247
X83406	COVID19	TRUE	-0.945802862667313	1.2192691486877	86	14	0.457151162024516	0.778789658163193
X1242245	COVID19	TRUE	0.685916437527858	0.900812772949341	86	26	0.456576513590994	0.778789658163193
X165696	COVID19	TRUE	0.553877513131492	0.739058615228166	86	35	0.461190415615068	0.782874833624154
X672	COVID19	TRUE	-0.708279651439564	0.976658908282401	86	24	0.475968935995177	0.800097187850894
X680646	COVID19	TRUE	0.625745211681192	0.853253271954708	86	35	0.476368137001371	0.800097187850894
X1196095	COVID19	TRUE	0.490383316448637	0.675107877721682	86	23	0.475626377409249	0.800097187850894
X1867719	COVID19	TRUE	0.365057783808482	0.501213420198805	86	49	0.478472055071716	0.800811123751609
X1404	COVID19	TRUE	0.440455810350418	0.617245759135242	86	35	0.481290995480568	0.802712604350457
X1288	COVID19	TRUE	0.579067574528495	0.832272896075199	86	23	0.494203783408037	0.815459264036014
X85015	COVID19	TRUE	-0.350616714191039	0.510550030329287	86	47	0.496155254496467	0.815459264036014
X237258	COVID19	TRUE	-0.500083746470329	0.719237038696959	86	34	0.492247339001604	0.815459264036014
X1167634	COVID19	TRUE	0.454569437568715	0.659065289125903	86	32	0.496281106808891	0.815459264036014
X1866885	COVID19	TRUE	0.314488767111741	0.456738898908277	86	34	0.497481437808134	0.815459264036014
X29580	COVID19	TRUE	0.389530196014897	0.581115594646003	86	36	0.507185118201899	0.816869279747268
X85009	COVID19	TRUE	0.338622708884587	0.510451039632402	86	52	0.511338442683026	0.816869279747268
X325217	COVID19	TRUE	-0.363214538397714	0.53083426665258	86	24	0.501714156036533	0.816869279747268
X392593	COVID19	TRUE	0.401771233706234	0.605655865572474	86	37	0.512017505082406	0.816869279747268
X1429244	COVID19	TRUE	0.457250374854259	0.690587046913748	86	33	0.513754263991993	0.816869279747268
X1482074	COVID19	TRUE	0.380612016529049	0.544177824644121	86	30	0.503783207273597	0.816869279747268
X1675686	COVID19	TRUE	0.543402167303272	0.811903252763689	86	21	0.51239679159181	0.816869279747268
X1842533	COVID19	TRUE	0.44621697100729	0.660094946171858	86	44	0.507126385858699	0.816869279747268
X2005473	COVID19	TRUE	-0.312745502963648	0.460776242092299	86	50	0.504368424841392	0.816869279747268
X69539	COVID19	TRUE	0.329768977457459	0.482747366761545	86	25	0.516414055189089	0.818370446263109
X401472	COVID19	TRUE	0.364544025749415	0.564725829697461	86	37	0.525029545736879	0.823812806962142
X424800	COVID19	TRUE	0.449513091894164	0.693799504495978	86	39	0.523388964970575	0.823812806962142
X1560345	COVID19	TRUE	0.476684775975277	0.736886617929902	86	33	0.522991394989721	0.823812806962142
X329	COVID19	TRUE	-0.238465734210354	0.397682388888453	86	45	0.554118736422665	0.834386782106233
X820	COVID19	TRUE	-0.633830148110231	0.998903716933307	86	32	0.560045568307807	0.834386782106233
X1653	COVID19	TRUE	0.359258929885151	0.587654920759357	86	49	0.545273435968906	0.834386782106233
X2124	COVID19	TRUE	-0.525287519962648	0.856419332170166	86	29	0.546917985296705	0.834386782106233
X39950	COVID19	TRUE	0.38865386776918	0.642111458951735	86	39	0.549169461952878	0.834386782106233
X41295	COVID19	TRUE	0.568871886615777	0.966701506050795	86	31	0.561121082363813	0.834386782106233
X48296	COVID19	TRUE	-0.387406802151337	0.655050518024071	86	23	0.56150557034822	0.834386782106233
X76759	COVID19	TRUE	0.571840586593076	0.944935803793148	86	23	0.552844731278209	0.834386782106233
X84567	COVID19	TRUE	-0.327620183140595	0.524425983269095	86	39	0.5383075454549	0.834386782106233
X90371	COVID19	TRUE	0.341689789669713	0.568961450843741	86	40	0.55250550852176	0.834386782106233
X556053	COVID19	TRUE	0.425185790570986	0.715404692871529	86	23	0.55901197652346	0.834386782106233
X879274	COVID19	TRUE	0.429754006524981	0.72031535390518	86	24	0.557144922273652	0.834386782106233
X1296669	COVID19	TRUE	0.34873465994048	0.580748715158297	86	34	0.553066605604881	0.834386782106233
X1822464	COVID19	TRUE	0.344780248221867	0.572626093819376	86	42	0.5507048380038	0.834386782106233
X2011012	COVID19	TRUE	0.65268567695447	1.01718830716058	86	25	0.534769479361583	0.834386782106233
X2015316	COVID19	TRUE	0.36484706765323	0.620436184745978	86	31	0.561322467008828	0.834386782106233
X2116657	COVID19	TRUE	-0.489237629462589	0.797596718211242	86	39	0.545160234812491	0.834386782106233
X1696	COVID19	TRUE	0.29895306946498	0.523747214438262	86	35	0.572004378670876	0.834391708336416
X712122	COVID19	TRUE	0.340169211207526	0.588187130911968	86	34	0.56749155721799	0.834391708336416
X861299	COVID19	TRUE	-0.359187804709002	0.619251592742733	86	27	0.567295915621369	0.834391708336416
X998844	COVID19	TRUE	0.610812187538811	1.04777168104277	86	25	0.569030279485324	0.834391708336416
X1510150	COVID19	TRUE	-0.609950560737565	1.04654313697868	86	15	0.570801840396104	0.834391708336416
X1678128	COVID19	TRUE	0.351933636746132	0.608713324893467	86	40	0.566982516442233	0.834391708336416
X96942	COVID19	TRUE	-0.43866755232995	0.776672377077545	86	32	0.57738380725053	0.83458204866213
X434010	COVID19	TRUE	0.396600006247171	0.69904102877071	86	26	0.576225905982449	0.83458204866213
X1576550	COVID19	TRUE	-0.410464093164719	0.727391732045906	86	30	0.577051517353917	0.83458204866213
X283	COVID19	TRUE	0.279864316532027	0.510168943477596	86	49	0.586177513758472	0.844733154268251
X2594473	COVID19	TRUE	0.333212115882792	0.607829636097553	86	34	0.588476002833515	0.845491124552972
X2498451	COVID19	TRUE	-0.695885494439917	1.26535949250835	86	23	0.590929354198242	0.846466372229914
X2571749	COVID19	TRUE	-0.273640458629748	0.508993968420432	86	39	0.594279209523975	0.848716116595616
X536	COVID19	TRUE	0.441404341779055	0.828585660466965	86	24	0.599567461440454	0.853712474946557
X206389	COVID19	TRUE	-0.397392611183277	0.750957371360962	86	26	0.601540479807374	0.853972645440826
X75	COVID19	TRUE	-0.392707561261137	0.742029103458101	86	40	0.60715987089766	0.856849876976875
X1159083	COVID19	TRUE	0.236891925508342	0.454037297239749	86	32	0.606748240239631	0.856849876976875
X1750	COVID19	TRUE	-0.406218916855522	0.836137250230174	86	30	0.631336802454076	0.866080235009441
X32002	COVID19	TRUE	0.342166377876324	0.660317799653362	86	26	0.626988384531118	0.866080235009441
X57493	COVID19	TRUE	-0.30148541467359	0.623298751523414	86	48	0.63365969557643	0.866080235009441
X135614	COVID19	TRUE	0.250928788598191	0.520368521449694	86	33	0.633672960206069	0.866080235009441
X147645	COVID19	TRUE	0.198428113041638	0.395036909357041	86	27	0.620472226878456	0.866080235009441
X496057	COVID19	TRUE	0.27721284111935	0.56449925651882	86	30	0.628309663434685	0.866080235009441
X656366	COVID19	TRUE	0.374514886040395	0.771106572444836	86	22	0.632468842215265	0.866080235009441
X1643824	COVID19	TRUE	0.307424242026783	0.628337670896653	86	37	0.628110147383458	0.866080235009441
X1858609	COVID19	TRUE	-0.250267971774079	0.490739348841886	86	32	0.620128586422855	0.866080235009441
X2584944	COVID19	TRUE	-0.318373026562067	0.612173123697364	86	26	0.616632165959664	0.866080235009441
X2697032	COVID19	TRUE	-0.318538088974375	0.652611532414292	86	46	0.632224927002097	0.866080235009441
X946333	COVID19	TRUE	0.256898993282524	0.538140038445026	86	35	0.636749767711095	0.867798969137692
X43668	COVID19	TRUE	0.335219331349693	0.717450786337189	86	35	0.644143781486761	0.868144423452706
X935293	COVID19	TRUE	0.404461702534661	0.859920332218517	86	23	0.643963320352934	0.868144423452706
X1909293	COVID19	TRUE	0.422661111328239	0.87093345563772	86	20	0.644283282813958	0.868144423452706
X2518645	COVID19	TRUE	-0.373859522351898	0.785235778820148	86	29	0.642074588152064	0.868144423452706
X2718	COVID19	TRUE	0.239161852209309	0.525005943503428	86	36	0.652001780943626	0.871552687010883
X642780	COVID19	TRUE	-0.341339374103595	0.752853930883299	86	32	0.654121303878189	0.871552687010883
X1197884	COVID19	TRUE	-0.414748345775723	0.896602092391463	86	24	0.653075321867261	0.871552687010883
X2572923	COVID19	TRUE	-0.268547601990968	0.586284264555498	86	26	0.652245179948732	0.871552687010883
X1128398	COVID19	TRUE	0.238078798965531	0.532127575883341	86	37	0.657456514425065	0.873556427244446
X1038922	COVID19	TRUE	-0.39799848698376	0.894561756500598	86	26	0.660980141086545	0.875798686939673
X1123269	COVID19	TRUE	-0.319438522936245	0.725323917124838	86	30	0.665409680866915	0.879225533998666
X171	COVID19	TRUE	0.33387507242195	0.783543190915987	86	35	0.673049148988097	0.884419956108326
X413882	COVID19	TRUE	0.358699195378866	0.834396633292966	86	37	0.671723354845453	0.884419956108326
X32003	COVID19	TRUE	0.264373006925406	0.627638711385278	86	37	0.677761161868294	0.886333730485606
X61645	COVID19	TRUE	-0.365914129237771	0.877212718687066	86	29	0.680771350612471	0.886333730485606
X329854	COVID19	TRUE	0.356412627073858	0.857244251377827	86	25	0.681618932955377	0.886333730485606
X1940610	COVID19	TRUE	0.234013205532528	0.563778560410518	86	26	0.681938111296054	0.886333730485606
X374606	COVID19	TRUE	-0.403728507178791	0.993496519340727	86	23	0.688872487826565	0.890263036061629
X888845	COVID19	TRUE	-0.340945543834143	0.820350064283114	86	29	0.689040518184439	0.890263036061629
X1707785	COVID19	TRUE	0.245840813044961	0.611257706404154	86	35	0.690560426295184	0.890263036061629
X391735	COVID19	TRUE	-0.184314117847109	0.465221542391545	86	46	0.695360474303472	0.894034895533035
X1642646	COVID19	TRUE	-0.2841568111208	0.728171466581486	86	32	0.700542296214761	0.898276008856024
X76731	COVID19	TRUE	0.279478950764702	0.721805580334236	86	32	0.704369156494327	0.89835317552886
X2486578	COVID19	TRUE	-0.399042089601499	1.03121825368388	86	19	0.703722702735016	0.89835317552886
X90964	COVID19	TRUE	0.198045969683426	0.523319973782646	86	27	0.708297361933139	0.89855808947369
X1904640	COVID19	TRUE	0.366316329962154	0.956572102406655	86	17	0.707954577063388	0.89855808947369
X2062	COVID19	TRUE	0.225166890175236	0.609024632907086	86	35	0.714118869894008	0.898772297993251
X2202827	COVID19	TRUE	-0.253997675715805	0.684278292072775	86	37	0.712984762883594	0.898772297993251
X2530390	COVID19	TRUE	0.17733588260696	0.473969880063906	86	31	0.711419407064793	0.898772297993251
X239759	COVID19	TRUE	-0.213721947346641	0.57929336362621	86	34	0.716485078691823	0.899377322463157
X43768	COVID19	TRUE	0.233580624863824	0.644144081654208	86	49	0.722192640512892	0.899756948372973
X744985	COVID19	TRUE	0.369128078707496	0.992956767408742	86	24	0.724332637683903	0.899756948372973
X1920191	COVID19	TRUE	0.320678821443295	0.88218281589103	86	25	0.720439683064915	0.899756948372973
X2547600	COVID19	TRUE	0.39214237500519	1.08271663284545	86	19	0.72292046659653	0.899756948372973
X577	COVID19	TRUE	-0.319798604010099	0.944712042224918	86	31	0.738675737654809	0.901146616013667
X644	COVID19	TRUE	0.217430025355258	0.638573160541748	86	23	0.73698375616338	0.901146616013667
X71999	COVID19	TRUE	0.211559050400371	0.606214115252591	86	32	0.729712103558189	0.901146616013667
X204441	COVID19	TRUE	-0.240775831078593	0.70039842561293	86	31	0.733731162066498	0.901146616013667
X476281	COVID19	TRUE	-0.286518281534491	0.834931715866205	86	26	0.735026012977009	0.901146616013667
X1202962	COVID19	TRUE	-0.328525642537551	0.929172421576769	86	24	0.727967639491023	0.901146616013667
X2664374	COVID19	TRUE	-0.239013140454457	0.688048391647349	86	35	0.731288484508882	0.901146616013667
X108981	COVID19	TRUE	-0.199006746593371	0.596593363900964	86	38	0.740894672706477	0.901547854288239
X756892	COVID19	TRUE	-0.157732913565843	0.483322421222201	86	42	0.746097738030366	0.905569010281131
X565	COVID19	TRUE	0.238689333175253	0.748279816352746	86	32	0.752206044424139	0.908214657763605
X1328	COVID19	TRUE	0.17559892488652	0.559758689602341	86	36	0.756012937084168	0.908214657763605
X675635	COVID19	TRUE	0.211916712865673	0.666815654960227	86	28	0.753664793662526	0.908214657763605
X1549858	COVID19	TRUE	0.174548621339058	0.552337682620598	86	29	0.755180961480495	0.908214657763605
X1870984	COVID19	TRUE	-0.195850163312095	0.628371418741582	86	45	0.757797555115125	0.908214657763605
X32207	COVID19	TRUE	-0.111500170516994	0.403483693832596	86	53	0.783678248496293	0.926233385273025
X649716	COVID19	TRUE	0.169998640641561	0.612097803990535	86	35	0.783306540934931	0.926233385273025
X906968	COVID19	TRUE	0.213368548858483	0.766167657352495	86	33	0.784482783333966	0.926233385273025
X1016987	COVID19	TRUE	-0.27058048921858	0.973475850428697	86	23	0.783946551851406	0.926233385273025
X1082851	COVID19	TRUE	0.141677125256993	0.492396958125738	86	44	0.775140485749567	0.926233385273025
X2233999	COVID19	TRUE	-0.202528229384685	0.7270364638586	86	37	0.782315643211352	0.926233385273025
X135622	COVID19	TRUE	-0.175764672424693	0.654842094706611	86	31	0.790428695668566	0.930949352676311
X1141883	COVID19	TRUE	-0.192350891914376	0.728902785824608	86	29	0.795122507994775	0.931875764898053
X2599600	COVID19	TRUE	0.303871089890497	1.15042738686459	86	21	0.794686597574038	0.931875764898053
X28221	COVID19	TRUE	-0.0926172649129532	0.383203318987267	86	42	0.810589830461496	0.943467850860235
X90370	COVID19	TRUE	-0.155339751324395	0.635516533386616	86	28	0.809842355437078	0.943467850860235
X200643	COVID19	TRUE	0.132236263155111	0.545370223196247	86	48	0.810947209334793	0.943467850860235
X28095	COVID19	TRUE	0.171905436270779	0.715835605097764	86	28	0.815363662205548	0.943920328921754
X172042	COVID19	TRUE	-0.0956764695741112	0.406430696589554	86	32	0.815874086660887	0.943920328921754
X296591	COVID19	TRUE	-0.153076983994373	0.679567734208652	86	38	0.823209343462158	0.943920328921754
X423349	COVID19	TRUE	0.122160457291771	0.539369038976479	86	33	0.82246960234893	0.943920328921754
X1796646	COVID19	TRUE	-0.104852885537061	0.461423058581685	86	32	0.822089710321393	0.943920328921754
X2615069	COVID19	TRUE	0.133021127174434	0.577179913019603	86	38	0.819552343203406	0.943920328921754
X1768242	COVID19	TRUE	0.113295167100085	0.512710680225823	86	35	0.826578229748067	0.945510349136279
X1311	COVID19	TRUE	0.10412424268059	0.49759596658803	86	43	0.83545449009615	0.953377492286755
X2116	COVID19	TRUE	0.149212787705029	0.747626627923972	86	20	0.844328531249572	0.958915974776299
X663243	COVID19	TRUE	-0.101487441918099	0.509736187122136	86	53	0.843531937429017	0.958915974776299
X1050370	COVID19	TRUE	0.119426001163822	0.648737265174236	86	32	0.855393056390771	0.969174555578142
X34072	COVID19	TRUE	-0.0912591026931594	0.51019775638859	86	55	0.859624389625233	0.969363673407178
X637380	COVID19	TRUE	0.215367284791671	1.1916617945343	86	24	0.858784312956935	0.969363673407178
X82996	COVID19	TRUE	-0.128738704571219	0.730381398558878	86	14	0.863770702702477	0.969808017181962
X1523415	COVID19	TRUE	0.087515359695164	0.507583055888045	86	44	0.864084711325647	0.969808017181962
X1310	COVID19	TRUE	-0.0926445178104532	0.548978376489968	86	42	0.867198480026215	0.971018016367381
X29547	COVID19	TRUE	0.0861041321481536	0.527333639253409	86	26	0.872664658674245	0.974850215896053
X159	COVID19	TRUE	0.146690817070126	1.1554678314114	86	22	0.900329782012591	0.975082460202566
X37928	COVID19	TRUE	0.0883308158482216	0.699524263702109	86	33	0.900563905970439	0.975082460202566
X40215	COVID19	TRUE	0.0928110958933476	0.652835080934313	86	39	0.88776714493254	0.975082460202566
X40566	COVID19	TRUE	-0.176572087868878	1.09984968964398	86	17	0.876261314495987	0.975082460202566
X78587	COVID19	TRUE	0.0927683675883864	0.755206961192948	86	26	0.90330247765443	0.975082460202566
X80812	COVID19	TRUE	-0.127457509018795	0.972339964151112	86	21	0.897701395035604	0.975082460202566
X108980	COVID19	TRUE	-0.115236668495126	0.782064588993901	86	31	0.883913153968094	0.975082460202566
X168471	COVID19	TRUE	-0.115744562320778	0.970272598508212	86	22	0.906299069586845	0.975082460202566
X171552	COVID19	TRUE	0.109281451133487	0.820702292085852	86	41	0.895473167571575	0.975082460202566
X203804	COVID19	TRUE	0.0946653068914153	0.779292657728134	86	23	0.906078759094494	0.975082460202566
X354276	COVID19	TRUE	-0.0967402016059014	0.82511614319681	86	30	0.907623925219999	0.975082460202566
X871968	COVID19	TRUE	0.0840880686352855	0.686982492755842	86	25	0.903899703775524	0.975082460202566
X1002672	COVID19	TRUE	0.133152743041797	1.0613234769514	86	22	0.901559277008939	0.975082460202566
X1671868	COVID19	TRUE	0.220003238728907	1.46092446970553	86	16	0.884262196199557	0.975082460202566
X1778263	COVID19	TRUE	0.167951955544253	1.1307413523834	86	21	0.88377844865726	0.975082460202566
X2056494	COVID19	TRUE	-0.131146512355304	0.902163908126682	86	26	0.885890335572316	0.975082460202566
X2487353	COVID19	TRUE	-0.0761119950259221	0.504337969501244	86	24	0.881422874171242	0.975082460202566
X1311759	COVID19	TRUE	0.065964448747735	0.588309659725584	86	47	0.911382137552134	0.976919729465995
X590	COVID19	TRUE	-0.0582502422200506	0.570183333461605	86	42	0.919398928548755	0.976999582013745
X40480	COVID19	TRUE	-0.0667133321652825	0.640559852262969	86	27	0.918081878224875	0.976999582013745
X80854	COVID19	TRUE	0.0655552044902539	0.63753653956096	86	21	0.919649501727823	0.976999582013745
X2382161	COVID19	TRUE	0.0740558183890636	0.704021300557146	86	18	0.917532680676063	0.976999582013745
X621	COVID19	TRUE	-0.0587084194700686	0.597514812567324	86	44	0.922321819084202	0.977661128229255
X1905730	COVID19	TRUE	-0.0618813270831551	0.712220845159248	86	25	0.931549054886871	0.985252548073254
X1407647	COVID19	TRUE	0.0518415629186243	0.631526353667422	86	32	0.93528675231636	0.98701721428076
X2651974	COVID19	TRUE	0.0541899109373571	0.72712473338425	86	31	0.941190952196521	0.991055373504946
X1855912	COVID19	TRUE	-0.050465324305206	0.72024326451276	86	32	0.944657716821054	0.992514825823002
X12916	COVID19	TRUE	0.0294008171473844	0.570666602721092	86	56	0.959199715863403	0.994648401014876
X28035	COVID19	TRUE	-0.0427498171784329	0.703838057968719	86	21	0.952211678962499	0.994648401014876
X80869	COVID19	TRUE	-0.0455693721806951	0.84334316381027	86	32	0.957765063542858	0.994648401014876
X1463165	COVID19	TRUE	-0.037243154741884	0.626602541985322	86	36	0.953033131607107	0.994648401014876
X1940612	COVID19	TRUE	0.0479220433680932	0.823137165163864	86	20	0.95425329725268	0.994648401014876
X2571748	COVID19	TRUE	0.035804211860464	0.679843801507324	86	29	0.958386278323741	0.994648401014876
X29382	COVID19	TRUE	-0.02230993275734	0.559703866952255	86	31	0.968477701036165	0.995795643922467
X335928	COVID19	TRUE	0.0308064264369551	0.828088026575126	86	33	0.970597936153216	0.995795643922467
X553814	COVID19	TRUE	-0.0153181930095565	0.427316648303354	86	49	0.971555854028532	0.995795643922467
X1505036	COVID19	TRUE	-0.0392012957726567	0.839765492455888	86	28	0.963249244711668	0.995795643922467
X1678129	COVID19	TRUE	-0.0137108883624858	0.398985148927656	86	40	0.972831803077295	0.995795643922467
X2109913	COVID19	TRUE	0.0200050783920062	0.456285548500121	86	44	0.965261085860751	0.995795643922467
X2597701	COVID19	TRUE	-0.0175167212172914	0.57863865522467	86	46	0.976128462412443	0.997030570815279
X2121	COVID19	TRUE	-0.00837321197126965	0.748819433606874	86	33	0.991162830903268	0.997200840960495
X32012	COVID19	TRUE	0.0056437564543062	0.639384576527539	86	36	0.993019705358984	0.997200840960495
X85021	COVID19	TRUE	-0.00612902694225504	0.615785024453299	86	44	0.992129052878608	0.997200840960495
X316280	COVID19	TRUE	0.00521291326913183	0.515093664792567	86	21	0.992061348157604	0.997200840960495
X470934	COVID19	TRUE	-0.00796612101422475	0.787005914449403	86	30	0.992184050137006	0.997200840960495
X1330547	COVID19	TRUE	-0.0164343701806042	0.82082525902473	86	29	0.984250301211609	0.997200840960495
X1855726	COVID19	TRUE	-0.01391447940812	0.633071902682812	86	22	0.982682274750221	0.997200840960495
X2067957	COVID19	TRUE	-0.00630280991842167	0.469631048757916	86	54	0.989350922916904	0.997200840960495
X115981	COVID19	TRUE	-0.00145722988070406	0.605004820631585	86	30	0.998098479568599	0.998098479568599
X2579971	COVID19	TRUE	0.0021826654867078	0.74187168713101	86	25	0.99768088092135	0.998098479568599
