tax_id	SRR5677661	SRR5677660	SRR5677659	SRR5677658	SRR5677657	SRR5677656	SRR5677655	SRR5677654	SRR5677652	SRR11092064	SRR11092063	SRR11092062	SRR11092061	SRR11092060	SRR11092059	SRR11092058	SRR11092057	SRR11092056	SRR11059947_SE	SRR11059947_PE	SRR11059946_SE	SRR11059946_PE	SRR11059945_SE	SRR11059945_PE	SRR11059944_SE	SRR11059944_PE	SRR11059943_SE	SRR11059943_PE	SRR11059942_SE	SRR11059942_PE	SRR11059941_SE	SRR11059941_PE	SRR11059940_SE	SRR11059940_PE	SRR10971381	SRR10903402	SRR10903401	SRR10571760	SRR10571757	SRR10571756	SRR10571755	SRR10571754	SRR10571753	SRR10571752	SRR10571744	SRR10571743	SRR10571742	SRR10571741	SRR10571739	SRR10571738	SRR10571737	SRR10571736	SRR10571735	SRR10571734	SRR10571732	SRR10571731	SRR10571730	SRR10571728	SRR10571727	SRR10571726	SRR10571725	SRR10571724	SRR10571723	SRR10571722	SRR10571721	SRR10571720	SRR10571719	SRR10571665	SRR10571664	SRR10571663	SRR10571662	SRR10571660	SRR10571659	SRR10571658	SRR10571657	SRR10571656	SRR10571655	SRR10175815	SRR10175813	SRR10175812	SRR10175811	SRR10152593	SRR10152588	SRR10152587	S22	S21	S19	S18	S17	S16	S15	S14	S13	S12	S11	S10	S09	S08	S07	S06	S05	S04	S03	S02	S01	NC1_SRR7796663	CRR125998	CRR125997	CRR125996	CRR125995	CRR125994	CRR125993	CRR125992	CRR125991	CRR125990	CRR125989	CRR125988	CRR125987	CRR125986	CRR125985	CRR125984	CRR125983	CRR125982	CRR125981	CRR125980	CRR125979	CRR125978	CRR125977	CRR125976	CRR125975	CRR125974	CRR125973	CRR125972	CRR125971	CRR125970	CRR125969	CRR125968	CRR125967	CRR125966	CRR125965	CRR125964	CRR125963	CRR125962	CRR125961	CRR125960	CRR125959	CRR125958	CRR125957	CRR125956	CRR125955	CRR125954	CRR125953	CRR125952	CRR125951	CRR125950	CRR125949	CRR125948	CRR125947	CRR125946	CRR125945	CRR125944	CRR125943	CRR125942	CRR125941	CRR125940	CRR125939	CRR125938	CRR125937	CRR125936	CRR125935	CRR125934	CRR125446	CRR125445	CRR119897	CRR119896	CRR119895	CRR119894	CRR119893	CRR119892	CRR119891	CRR119890
398	97.82553	95.68197	99.12238	100	100	99.83019	98.31802	99.22301	98.86682	16.44747	61.41267	10.08683	1.69764	1.96594	0.08219	20.51391	16.92815	52.92101	0	0.13079	0	0	0	0	0	0.37664	0	0	0	100	0	0	0	0	0.75928	8.1241	0	0	0	0	0	0	0	0	49.18715	0	49.18715	37.1081	0	100	30.57254	61.62469	0	37.1081	0	0	0	19.9669	100	43.85183	0	0	0	0	0	70.66385	18.44096	0	25.15574	0	0	0	51.5402	0	0	0	26.82489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0.30102	99.84294	90.82462	99.59044	91.67402	85.96028	94.75299	96.17837	95.39266	91.41795	89.59197	74.98783	99.88252	99.98973	77.2993	99.47161	98.98846	72.64434	96.38447	99.8297	99.62343	25.42618	94.85572	97.55558	43.14412	99.96304	99.86584	29.17975	100	99.95946	99.98388	99.98506	99.97334	99.95631	99.85403	99.79632	99.91161	99.95703	100	18.93018	99.90721	99.91782	99.62076	99.85092	99.7811	98.38214	99.87628	99.76889	1.25807	0.10686	0.00792	18.18475	54.11014	9.37327	42.89193	75.72095	36.34089	4.14674	0.25216	94.70508	58.04661	10.95696	38.66275	81.95059	95.65102	91.21264	41.27809	8.71618	12.79243	6.55104	54.34759	68.31059	36.91223	40.5646
399	0	0	0	0	0	0	0	0	0	0	3.86228	0	0	0	0.01062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37828	0	0	0.00715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13447	0	0	0
400	97.82553	95.68197	99.12238	100	100	99.83019	98.31802	99.22301	98.86682	16.44747	57.55039	10.08683	1.69764	1.96594	0.07156	20.51391	16.92815	52.92101	0	0.13079	0	0	0	0	0	0.37664	0	0	0	100	0	0	0	0	0	8.1241	0	0	0	0	0	0	0	0	49.18715	0	49.18715	37.1081	0	100	30.57254	61.62469	0	37.1081	0	0	0	19.9669	100	43.85183	0	0	0	0	0	70.66385	18.44096	0	25.15574	0	0	0	51.5402	0	0	0	26.82489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0.30102	99.84294	90.82462	99.59044	91.67402	85.96028	94.75299	96.17837	95.39266	91.03967	89.59197	74.98783	99.87537	99.98973	77.2993	99.47161	98.98846	72.64434	96.38447	99.8297	99.62343	25.42618	94.85572	97.55558	43.14412	99.96304	99.86584	29.17975	100	99.95946	99.98388	99.98506	99.97334	99.95631	99.85403	99.79632	99.91161	99.95703	100	18.93018	99.90721	99.91782	99.62076	99.85092	99.7811	98.38214	99.87628	99.76889	1.25807	0.10686	0.00792	18.18475	54.11014	9.37327	42.89193	75.72095	36.34089	4.14674	0.25216	94.70508	58.04661	10.95696	38.66275	81.95059	95.65102	91.21264	41.27809	8.71618	12.79243	6.55104	48.21311	68.31059	36.91223	40.5646
401	0	0	0	0	0	0	0	0	0	25.47332	4.47977	2.36486	0.26429	0.61212	0.1134	79.48609	80.54419	47.07899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	100	100	50.81285	100	50.81285	62.8919	100	0	0	38.37531	100	62.8919	100	100	0	54.46734	0	0	100	0	0	100	0	29.33615	81.55904	100	42.63469	100	0	0	48.4598	100	100	100	73.17511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02426	0.00813	1.71143	0.81752	0	0	0	0	0	0	0	0	0	0	0	0.02305	0	0	0.44522	0	0.00027	0	0	0	0	0	0.02666	0	0.14597	0	0	0	0	0.00316	0	0	0.07603	0.03091	0.07327	1.57177	0.03246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48185	0	0	9.00427	0	0	9.71515	19.63329	46.87387	37.39721
402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09781	0	0	0	0	0	0	0	0	0	0	0	0.02305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71515	0	18.9793	0
405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05207	0	0	0	0	0	0	0	0	0	0	0	0.00713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71515	0	18.9793	0
406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04574	0	0	0	0	0	0	0	0	0	0	0	0.01593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407	0	0	0	0	0	0	0	0	0	18.20847	4.47977	1.57033	0.26429	0.61212	0.02464	79.48609	63.24959	47.07899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	54.93592	0	50.81285	100	50.81285	0	100	0	0	38.37531	100	0	54.93592	100	0	20.62684	0	0	100	0	0	100	0	29.33615	19.05046	0	0	100	0	0	26.62184	0	37.87011	0	27.71149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02426	0	1.18598	0.60041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0.02666	0	0.14597	0	0	0	0	0	0	0	0.07603	0	0.07327	0.03458	0.03246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48185	0	0	9.00427	0	0	0	19.63329	15.32414	6.31516
408	0	0	0	0	0	0	0	0	0	18.20847	4.47977	1.57033	0.26429	0.61212	0.02464	79.48609	63.24959	47.07899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	54.93592	0	50.81285	100	50.81285	0	100	0	0	38.37531	100	0	54.93592	100	0	20.62684	0	0	100	0	0	100	0	29.33615	19.05046	0	0	100	0	0	26.62184	0	37.87011	0	27.71149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02426	0	1.18598	0.60041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0.02666	0	0.14597	0	0	0	0	0	0	0	0.07603	0	0.07327	0.03458	0.03246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48185	0	0	9.00427	0	0	0	19.63329	15.32414	6.31516
409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.06408	100	0	0	0	62.8919	0	0	0	0	0	62.8919	45.06408	0	0	33.8405	0	0	0	0	0	0	0	0	62.50858	100	42.63469	0	0	0	21.83796	100	62.12989	100	45.46362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316	0	0	0	0.03091	0	0.01891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.57043	31.08205
410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.06408	100	0	0	0	62.8919	0	0	0	0	0	62.8919	45.06408	0	0	33.8405	0	0	0	0	0	0	0	0	62.50858	100	42.63469	0	0	0	21.83796	100	62.12989	100	45.46362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316	0	0	0	0.03091	0	0.01891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.57043	31.08205
411	0	0	0	0	0	0	0	0	0	0	0	0.79453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	0	0	0	0	0	0	0	0	0	0	0	0.79453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
413	0	0	0	0	0	0	0	0	0	7.26485	0	0	0	0	0.04345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0.03768	0.08142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	0	0	0	0	0	0	0	0	0	7.26485	0	0	0	0	0.04345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00813	0.03768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	99.86321	100	100	100	100	100	99.62336	0	0	100	0	0	0	100	0	0	75.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.98388	2.85602	0.14292	69.30299	0	3.14121	0	6.09094	35.3899	0.81968	0.00723	1.18078	0	0	0	0	0	0	0	0	71.19041	64.6983	0	0	0	0
419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	99.86321	100	100	100	100	100	99.62336	0	0	100	0	0	0	100	0	0	75.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.98388	2.85602	0.14292	69.30299	0	3.14121	0	6.09094	35.3899	0.81968	0.00723	1.18078	0	0	0	0	0	0	0	0	71.19041	64.6983	0	0	0	0
420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	99.86321	100	100	100	100	100	99.62336	0	0	100	0	0	0	100	0	0	75.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.98388	2.85602	0.14292	69.30299	0	3.14121	0	6.09094	35.3899	0.81968	0.00723	1.18078	0	0	0	0	0	0	0	0	71.19041	64.6983	0	0	0	0
421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	99.86321	100	100	100	100	100	99.62336	0	0	100	0	0	0	100	0	0	75.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.98388	2.85602	0.14292	69.30299	0	3.14121	0	6.09094	35.3899	0.81968	0.00723	1.18078	0	0	0	0	0	0	0	0	71.19041	64.6983	0	0	0	0
422	2.17447	0	0.47639	0	0	0.16981	0	0.77699	1.04087	0	0	0	0	0	0.01427	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.77603	100	0	0	100	0	0	0	0	0	0	0	0	0	0	69.42746	0	0	0	0	0	0	25.56575	0	56.14817	0	0	0	0	0	0	0	0	32.20957	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	98.58756	1.04056	98.65588	98.62771	74.32145	92.48373	97.73321	53.88116	54.98135	60.52244	2.3905	97.21093	98.52996	9.21908	8.04596	2.41241	6.98873	84.67179	100	100	61.85161	99.07175	99.99888	99.69878	0.14434	9.17538	0.00111	0.24775	13.9904	0	0.20353	0.91639	0	0	2.20654	0.01894	0.00968	1.46148	0.26082	0.57244	25.18068	3.25059	0.08844	0.30733	0.02538	0.07689	2.29852	56.11568	0.01203	0.07114	0.07649	0	0	0	0	0	0	0	0	0.03589	0.01333	0	0	0	0.07451	0	0	0	0	0	0	30.70797	96.69457	99.78287	12.51226	45.88461	87.47413	9.67727	16.24087	28.25279	94.80167	99.72101	4.11074	41.95339	89.04304	12.9415	16.65462	1.86713	8.61885	58.72191	82.27955	15.92362	28.02165	23.46163	0	9.49668	0
423	2.17447	0	0.47639	0	0	0.16981	0	0.77699	1.04087	0	0	0	0	0	0.01427	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.77603	100	0	0	100	0	0	0	0	0	0	0	0	0	0	69.42746	0	0	0	0	0	0	25.56575	0	56.14817	0	0	0	0	0	0	0	0	32.20957	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	98.58756	1.04056	98.65588	98.62771	74.32145	92.48373	97.73321	53.88116	54.98135	60.52244	2.3905	97.21093	98.52996	9.21908	8.04596	2.41241	6.98873	84.67179	100	100	61.85161	99.07175	99.99888	99.69878	0.14434	9.17538	0.00111	0.24775	13.9904	0	0.20353	0.91639	0	0	2.20654	0.01894	0.00968	1.46148	0.26082	0.57244	25.18068	3.25059	0.08844	0.30733	0.02538	0.07689	2.29852	56.11568	0.01203	0.07114	0.07649	0	0	0	0	0	0	0	0	0.03589	0.01333	0	0	0	0.07451	0	0	0	0	0	0	30.70797	96.69457	99.78287	12.51226	45.88461	87.47413	9.67727	16.24087	28.25279	94.80167	99.72101	4.11074	41.95339	89.04304	12.9415	16.65462	1.86713	8.61885	58.72191	82.27955	15.92362	28.02165	23.46163	0	9.49668	0
424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	69.42746	0	0	0	0	0	0	25.56575	0	56.14817	0	0	0	0	0	0	0	0	32.20957	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51432	0	0	0	0	23.46163	0	9.49668	0
