"obs.tot"	"obs.groups"	"df"	"statistic"	"pvalue"
"GO:0021521"	87	3	2	2.74900819050248	0.25296501125547
"GO:0060573"	87	3	2	2.74900819050248	0.25296501125547
"GO:0035513"	87	3	2	5.63970497467769	0.0596147359887132
"GO:0035515"	87	3	2	5.63970497467769	0.0596147359887132
"GO:0035553"	87	3	2	5.63970497467769	0.0596147359887132
"GO:0045930"	87	3	2	7.48506497535865	0.0236940222669266
"GO:0048665"	87	3	2	3.47317241206627	0.176120615022937
"GO:0003865"	87	3	2	5.92769678629881	0.0516198808375492
"GO:1901222"	87	3	2	6.07274396488721	0.0480087505077925
"GO:0008589"	87	3	2	2.31235043056562	0.314687493953734
"GO:0004082"	87	3	2	15.4835548886471	0.000434298946432893
"GO:0050808"	87	3	2	0.773573717809231	0.679235852572829
"GO:0022008"	87	3	2	5.79294991549851	0.0552175214910634
"GO:0003874"	87	3	2	7.12331737331244	0.028391692714528
"GO:1902414"	87	3	2	5.1316063515068	0.0768574266236352
"GO:0045302"	87	3	2	7.31347625059746	0.0258165860023244
"GO:0004319"	87	3	2	2.73860182758885	0.254284664331207
"GO:0030745"	87	3	2	3.13892885868418	0.208156635094954
"GO:0018529"	87	3	2	4.01121059967602	0.134578810504309
"GO:0102977"	87	3	2	4.01121059967602	0.134578810504309
"GO:0030182"	87	3	2	0.44469757083917	0.80063606544378
"GO:1903716"	87	3	2	1.1989229017479	0.549107277722636
"GO:0015208"	87	3	2	2.73569103857632	0.254655018274876
"GO:0010821"	87	3	2	0.584151162774485	0.74671209630438
"GO:0090199"	87	3	2	1.14674591745166	0.563621158071768
"GO:0035344"	87	3	2	2.31019430312685	0.315026930057909
"GO:0098710"	87	3	2	2.31019430312685	0.315026930057909
"GO:0010822"	87	3	2	0.831800765973879	0.659745989135803
"GO:0072659"	87	3	2	6.38300083652531	0.0411101422330225
"GO:0090200"	87	3	2	0.904681757167712	0.636137287184287
"GO:0047948"	87	3	2	5.70217649984651	0.0577814060368287
"GO:0034349"	87	3	2	0.632431652711079	0.728902116902466
"GO:0097252"	87	3	2	0.632431652711079	0.728902116902466
"GO:0051791"	87	3	2	7.2651520433797	0.0264479660464396
"GO:0047653"	87	3	2	8.92253714545564	0.0115477048883214
"GO:0019918"	87	3	2	4.71898678701431	0.0944680692129573
"GO:0035243"	87	3	2	4.71898678701431	0.0944680692129573
"GO:0033828"	87	3	2	6.25510193595963	0.0438249947495471
"GO:0052653"	87	3	2	6.11658393453814	0.0469678493715728
"GO:0050891"	87	3	2	9.11486086589089	0.0104889764737996
"GO:0007232"	87	3	2	6.34236627087584	0.0419539313451721
"GO:0000957"	87	3	2	18.4711905297051	9.75061344159943e-05
"GO:0019417"	87	3	2	13.0737545633514	0.00144900627993308
"GO:0090068"	87	3	2	1.1506351476293	0.562526196847517
"GO:0051031"	87	3	2	4.81071591590344	0.0902331901402096
"GO:0097120"	87	3	2	2.93952149220283	0.22998050233671
"GO:0035418"	87	3	2	3.23892963360091	0.19800463948881
"GO:0007093"	87	3	2	7.07490349247795	0.0290873546825509
"GO:0043750"	87	3	2	6.25594309043676	0.0438065668297287
"GO:0014074"	87	3	2	4.43159951435672	0.10906625284052
"GO:0006971"	87	3	2	4.60709953112225	0.099903579257992
"GO:0071476"	87	3	2	2.86722524605887	0.238445949057069
"GO:0034982"	87	3	2	2.22834256715991	0.328187140308044
"GO:0018796"	87	3	2	3.03568289036395	0.219184498444957
"GO:0062237"	87	3	2	5.83291737092581	0.0541250220395193
"GO:0009755"	87	3	2	1.76709915677473	0.413313217163894
"GO:0099072"	87	3	2	2.9997902247207	0.223153564971679
"GO:1903539"	87	3	2	13.6649205903315	0.00107820215616596
"GO:1902275"	87	3	2	1.91260887226097	0.384310508935117
"GO:0033561"	87	3	2	13.0894138475137	0.00143770537812787
"GO:0061436"	87	3	2	13.0894138475137	0.00143770537812787
"GO:0031056"	87	3	2	5.32286723848308	0.0698480144747484
"GO:0001653"	87	3	2	4.58096574788619	0.101217574722255
"GO:0007529"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0072579"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0097112"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0098953"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0098970"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0099628"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0099633"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0099645"	87	3	2	16.9961372962866	0.00020386171774805
"GO:0006847"	87	3	2	7.09545695229058	0.0287899625215698
"GO:0006148"	87	3	2	4.13945245104694	0.12622033288077
"GO:0036402"	87	3	2	4.03351878387868	0.133086046745945
"GO:0061630"	87	3	2	1.44433878721618	0.485697443292784
"GO:0061659"	87	3	2	1.44433878721618	0.485697443292784
"GO:0048638"	87	3	2	4.67947681726449	0.0963528400052702
"GO:0030010"	87	3	2	3.89716415986418	0.1424759479362
"GO:0008528"	87	3	2	4.58138992447324	0.101196109935854
"GO:0032197"	87	3	2	1.18756719706834	0.552233895601907
"GO:0016579"	87	3	2	2.94725308401846	0.229093160897416
"GO:0140296"	87	3	2	2.44050233391929	0.295156024172087
"GO:0030199"	87	3	2	3.33670449626246	0.188557505786871
"GO:0000282"	87	3	2	13.4756635358933	0.00118521419204694
"GO:0007114"	87	3	2	8.87182923143758	0.0118442280350115
"GO:0032505"	87	3	2	8.87182923143758	0.0118442280350115
"GO:0008554"	87	3	2	1.5776502332723	0.45437832333735
"GO:0001171"	87	3	2	1.18756719706834	0.552233895601907
"GO:0032199"	87	3	2	1.18756719706834	0.552233895601907
"GO:0044774"	87	3	2	5.37446442922674	0.0680690794894135
"GO:0008617"	87	3	2	5.57201865730671	0.0616668155251581
"GO:0046115"	87	3	2	5.57201865730671	0.0616668155251581
"GO:0006149"	87	3	2	6.19491684603959	0.045163844032902
"GO:0006161"	87	3	2	6.19491684603959	0.045163844032902
"GO:0042453"	87	3	2	6.19491684603959	0.045163844032902
"GO:0046094"	87	3	2	6.19491684603959	0.045163844032902
"GO:1903227"	87	3	2	6.19491684603959	0.045163844032902
"GO:1903228"	87	3	2	6.19491684603959	0.045163844032902
"GO:0047381"	87	3	2	6.59796983678956	0.036920625834478
"GO:0047724"	87	3	2	5.87261759	0.0530612275717613
"GO:0033383"	87	3	2	6.5118054629925	0.038546008256902
"GO:0033384"	87	3	2	6.5118054629925	0.038546008256902
"GO:0006626"	87	3	2	2.71935639943608	0.256743383754681
"GO:0017172"	87	3	2	4.22833926695544	0.120733500998632
"GO:0004138"	87	3	2	2.86726421404221	0.238441303223444
"GO:0050089"	87	3	2	5.53518574872595	0.0628130217457667
"GO:0098671"	87	3	2	5.08245194159552	0.078769771131667
"GO:0008013"	87	3	2	4.97725725051508	0.083023745207972
"GO:1990414"	87	3	2	18.4442445892243	9.88287212433489e-05
"GO:0098876"	87	3	2	2.24393881394521	0.325637849253817
"GO:0006333"	87	3	2	0.523645224213261	0.769647537754607
"GO:0007281"	87	3	2	3.32428799189197	0.189731759594557
"GO:0097573"	87	3	2	4.76905039761142	0.092132713918503
"GO:0032872"	87	3	2	5.47462882665571	0.0647439892175922
"GO:0070302"	87	3	2	5.47462882665571	0.0647439892175922
"GO:1901224"	87	3	2	7.07749265827688	0.029049723054475
"GO:0018342"	87	3	2	9.39791350775266	0.00910477066547662
"GO:0097354"	87	3	2	9.39791350775266	0.00910477066547662
"GO:0047508"	87	3	2	4.03706283045243	0.132850423998108
"GO:0032874"	87	3	2	6.90534952016923	0.0316608378754047
"GO:0070304"	87	3	2	6.90534952016923	0.0316608378754047
"GO:0005391"	87	3	2	3.5968783488546	0.16555709240689
"GO:0031497"	87	3	2	0.795163775837663	0.67194291638763
"GO:0016441"	87	3	2	1.06578047547984	0.586906217462508
"GO:1902444"	87	3	2	6.25384864173864	0.0438524661624162
"GO:0005242"	87	3	2	6.27128054777888	0.0434719109872025
"GO:0018125"	87	3	2	15.1683365252382	0.000508437498948457
"GO:0071985"	87	3	2	2.26867927458996	0.321634446614022
"GO:1990126"	87	3	2	4.25102800891923	0.119371594962832
"GO:0033726"	87	3	2	0.76394227360364	0.682514752479658
"GO:0031507"	87	3	2	2.48049924270649	0.289311990474094
"GO:0008053"	87	3	2	1.4938135176565	0.473829958576863
"GO:0070783"	87	3	2	2.4096666305618	0.299741957753524
"GO:0036267"	87	3	2	5.85632817270444	0.0534951605408407
"GO:0001664"	87	3	2	3.2639429337934	0.195543685965287
"GO:0004074"	87	3	2	3.34751193699372	0.187541341758567
"GO:0050144"	87	3	2	8.73788523544693	0.0126646248404573
"GO:0019168"	87	3	2	6.25510193595963	0.0438249947495471
"GO:0070828"	87	3	2	2.3199518786061	0.313493723669344
"GO:0002483"	87	3	2	13.3320017832302	0.00127348137128865
"GO:0019883"	87	3	2	13.3320017832302	0.00127348137128865
"GO:0006346"	87	3	2	3.65833413769316	0.160547236894063
"GO:0047584"	87	3	2	3.58723063026823	0.166357645851857
"GO:0018485"	87	3	2	19.4290277743943	6.04004569776404e-05
"GO:0010248"	87	3	2	1.45437659963795	0.483265880375281
"GO:2001234"	87	3	2	1.92122128109868	0.382659147425263
"GO:0047595"	87	3	2	2.92651535242102	0.231480955103726
"GO:0008536"	87	3	2	5.39101671931156	0.0675080546782699
"GO:0019253"	87	3	2	0.0686907783189049	0.966237718964264
"GO:0099536"	87	3	2	4.73688421326963	0.093626472780577
"GO:0099537"	87	3	2	4.73688421326963	0.093626472780577
"GO:0000209"	87	3	2	0.200653778266679	0.904541684855179
"GO:0007268"	87	3	2	4.73688421326963	0.093626472780577
"GO:0098916"	87	3	2	4.73688421326963	0.093626472780577
"GO:0034486"	87	3	2	1.65708114138491	0.436686134033598
"GO:0045304"	87	3	2	6.00970525791848	0.0495460554442005
"GO:0032105"	87	3	2	16.077292732311	0.000322745533842877
"GO:0045808"	87	3	2	16.077292732311	0.000322745533842877
"GO:0034552"	87	3	2	6.25519147619749	0.0438230327432402
"GO:0048285"	87	3	2	1.02622111431764	0.598630605048222
"GO:0051669"	87	3	2	4.80018140312161	0.0907097254026029
"GO:0000077"	87	3	2	4.19678400879081	0.122653496050981
"GO:0050900"	87	3	2	4.92911539330556	0.0850464503836857
"GO:0000447"	87	3	2	0.476717137678392	0.787920116833963
"GO:0000472"	87	3	2	0.399727358462111	0.818842370691526
"GO:0000480"	87	3	2	0.399727358462111	0.818842370691526
"GO:0044773"	87	3	2	4.14245667806198	0.126030877940861
"GO:0045329"	87	3	2	7.23058678582907	0.0269090291404714
"GO:0000102"	87	3	2	6.25510193595963	0.0438249947495471
"GO:0000810"	87	3	2	6.25510193595963	0.0438249947495471
"GO:1901680"	87	3	2	6.25510193595963	0.0438249947495471
"GO:0050014"	87	3	2	11.5533066807521	0.00309906960370333
"GO:0002136"	87	3	2	8.92445297673267	0.0115366484576293
"GO:0032267"	87	3	2	8.92445297673267	0.0115366484576293
"GO:0034462"	87	3	2	0.425234533771132	0.808465504530615
"GO:0045927"	87	3	2	0.458630787571565	0.795077731380766
"GO:0090287"	87	3	2	1.74066241537413	0.418812812250669
"GO:0046324"	87	3	2	11.5533066807521	0.00309906960370333
"GO:0009914"	87	3	2	2.46507482175135	0.291551851476165
"GO:0102573"	87	3	2	5.0809327510585	0.0788296270073621
"GO:0007020"	87	3	2	5.29990299406887	0.0706546399368901
"GO:0042262"	87	3	2	6.35577766610321	0.0416735421212143
"GO:0016050"	87	3	2	0.896075476503888	0.638880573340933
"GO:0030194"	87	3	2	5.26009702778398	0.0720749655168545
"GO:0050820"	87	3	2	5.26009702778398	0.0720749655168545
"GO:0090303"	87	3	2	5.26009702778398	0.0720749655168545
"GO:1900048"	87	3	2	5.26009702778398	0.0720749655168545
"GO:1903036"	87	3	2	5.26009702778398	0.0720749655168545
"GO:0046993"	87	3	2	2.73780028559053	0.2543865946742
"GO:0008871"	87	3	2	19.4329214228697	6.02829822924146e-05
"GO:0045550"	87	3	2	3.8935197422602	0.142735805548112
"GO:0009452"	87	3	2	2.61844725338068	0.270029618813687
"GO:0036260"	87	3	2	2.61844725338068	0.270029618813687
"GO:0050707"	87	3	2	4.83813236891382	0.0890046926302928
"GO:0008227"	87	3	2	1.39218784004657	0.498528798955987
"GO:0015538"	87	3	2	4.59779929679532	0.100369224419794
"GO:0015739"	87	3	2	4.59779929679532	0.100369224419794
"GO:0007051"	87	3	2	6.32715251199459	0.0422742867506803
"GO:1901987"	87	3	2	1.7841910534489	0.409796113660822
"GO:0060078"	87	3	2	0.874496464342277	0.64581110042019
"GO:0008823"	87	3	2	15.2951790092954	0.000477193015319013
"GO:0052912"	87	3	2	14.9912903274487	0.000555498214159372
"GO:0000722"	87	3	2	8.18526870549558	0.0166951945452761
"GO:0043473"	87	3	2	4.91460240618552	0.0856658339617814
"GO:0099120"	87	3	2	6.00846418698434	0.0495768100700383
"GO:0004843"	87	3	2	1.92927642049273	0.381121060494111
"GO:0047710"	87	3	2	8.1024629234401	0.0174009328571294
"GO:0007286"	87	3	2	5.97436804982713	0.050429244462388
"GO:0016216"	87	3	2	2.73860182758885	0.254284664331207
"GO:0010326"	87	3	2	7.00935431491054	0.0300564752869562
"GO:0050715"	87	3	2	5.081416031343	0.0788105809063226
"GO:0004447"	87	3	2	24.3988832338884	5.03326531265841e-06
"GO:0018537"	87	3	2	8.73788523544693	0.0126646248404573
"GO:0060359"	87	3	2	3.03921751562948	0.218797473010155
"GO:0052862"	87	3	2	9.72220881445673	0.00774192892565641
"GO:2000116"	87	3	2	5.82084563257714	0.0544527015119948
"GO:0033958"	87	3	2	2.05689325857208	0.357561955671347
"GO:0017056"	87	3	2	4.11775358097978	0.127597207833956
"GO:0098670"	87	3	2	2.83425240961617	0.242409652555064
"GO:0031397"	87	3	2	3.59495904539991	0.16571604581435
"GO:0097503"	87	3	2	4.53232903586819	0.103709192978216
"GO:1901990"	87	3	2	0.655815034481645	0.720429643945723
"GO:1903321"	87	3	2	2.5121391786779	0.284771097144708
"GO:0047705"	87	3	2	2.66788190118581	0.263437020595044
"GO:0031122"	87	3	2	0.254454866366408	0.880533387311067
"GO:0050019"	87	3	2	3.29635434490346	0.192400301740926
"GO:1900247"	87	3	2	12.8314020849823	0.00163567282995422
"GO:0060918"	87	3	2	1.09514856047021	0.578351027732116
"GO:0017182"	87	3	2	11.3481690880808	0.00343381104064891
"GO:0017183"	87	3	2	11.3481690880808	0.00343381104064891
"GO:0071287"	87	3	2	3.80790305692127	0.148978760755751
"GO:0033044"	87	3	2	1.28544495977242	0.525858833370793
"GO:0001758"	87	3	2	4.76822282161713	0.0921708452182598
"GO:0033135"	87	3	2	3.93327626916101	0.139926480361748
"GO:0034122"	87	3	2	14.3114099394744	0.000780399203585126
"GO:0033138"	87	3	2	6.35790364051417	0.0416292672151307
"GO:0080144"	87	3	2	8.08395790040073	0.0175626823293386
"GO:0007619"	87	3	2	4.40755354056186	0.110385469540654
"GO:0018581"	87	3	2	24.3988832338884	5.03326531265841e-06
"GO:0050110"	87	3	2	5.80940036918505	0.0547652075933639
"GO:0034135"	87	3	2	16.5439584109305	0.000255578947093969
"GO:2000316"	87	3	2	9.41618606455117	0.00902196578611786
"GO:2000317"	87	3	2	9.41618606455117	0.00902196578611786
"GO:0018819"	87	3	2	3.58718063402251	0.166361804532706
"GO:0016756"	87	3	2	6.27838818534758	0.0433176938854696
"GO:0046937"	87	3	2	6.27838818534758	0.0433176938854696
"GO:0046938"	87	3	2	6.27838818534758	0.0433176938854696
"GO:0010829"	87	3	2	7.87291149512492	0.0195172664239085
"GO:0046325"	87	3	2	7.87291149512492	0.0195172664239085
"GO:0001503"	87	3	2	1.03742503329988	0.595286476231116
"GO:0008022"	87	3	2	5.10299528748118	0.0779648150052336
"GO:0050848"	87	3	2	14.8341887154852	0.000600892590276742
"GO:2000242"	87	3	2	6.24512990313216	0.044044052551778
"GO:0001302"	87	3	2	3.23438470991064	0.198455109120879
"GO:0007276"	87	3	2	4.37697527468626	0.11208613538344
"GO:0046683"	87	3	2	2.27233241785967	0.321047494475297
"GO:0102786"	87	3	2	5.44942954260402	0.0655649010426064
"GO:0015156"	87	3	2	1.57795734437979	0.454308556378988
"GO:0015487"	87	3	2	1.57795734437979	0.454308556378988
"GO:0045132"	87	3	2	3.71067324496268	0.156400285960392
"GO:0000070"	87	3	2	2.89708417198717	0.234912520814618
"GO:0000819"	87	3	2	2.89708417198717	0.234912520814618
"GO:0047408"	87	3	2	23.2930191988602	8.74953852111058e-06
"GO:0047409"	87	3	2	23.2930191988602	8.74953852111058e-06
"GO:0007205"	87	3	2	5.41282239861188	0.0667760230462553
"GO:0000706"	87	3	2	5.75790053304894	0.0561937203132275
"GO:0031573"	87	3	2	5.757551361288	0.0562035317998136
"GO:0047911"	87	3	2	9.98391332007272	0.00679236113981107
"GO:0010520"	87	3	2	6.13668887592253	0.0464980716118686
"GO:0010946"	87	3	2	6.13668887592253	0.0464980716118686
"GO:0010947"	87	3	2	6.13668887592253	0.0464980716118686
"GO:0031860"	87	3	2	6.13668887592253	0.0464980716118686
"GO:0061014"	87	3	2	11.9716643471425	0.00251412066293608
"GO:0044667"	87	3	2	18.455604485485	9.82689704156122e-05
"GO:1900751"	87	3	2	18.455604485485	9.82689704156122e-05
"GO:1901235"	87	3	2	18.455604485485	9.82689704156122e-05
"GO:1901236"	87	3	2	18.455604485485	9.82689704156122e-05
"GO:1902270"	87	3	2	18.455604485485	9.82689704156122e-05
"GO:0031292"	87	3	2	7.06632983788936	0.0292123147983757
"GO:0043281"	87	3	2	4.44678578218017	0.108241234379194
"GO:0039579"	87	3	2	21.6771908327254	1.96271761000755e-05
"GO:0039595"	87	3	2	21.6771908327254	1.96271761000755e-05
"GO:0039644"	87	3	2	21.6771908327254	1.96271761000755e-05
"GO:0051591"	87	3	2	2.06165587052687	0.356711504243434
"GO:0010411"	87	3	2	1.63225116171812	0.442141381298857
"GO:0047296"	87	3	2	5.63569701215609	0.059734322587132
"GO:0042058"	87	3	2	12.5885989216349	0.00184680259755189
"GO:1901184"	87	3	2	12.5885989216349	0.00184680259755189
"GO:0042462"	87	3	2	14.1147293948593	0.000861044218743472
"GO:0042051"	87	3	2	12.3615503424095	0.00206882354047519
"GO:0042059"	87	3	2	12.3615503424095	0.00206882354047519
"GO:1901185"	87	3	2	12.3615503424095	0.00206882354047519
"GO:0042461"	87	3	2	13.9564931307265	0.000931935860024351
"GO:0004423"	87	3	2	3.1348162295365	0.208585111006991
"GO:0005245"	87	3	2	7.91223330964515	0.0191372868702129
"GO:0043130"	87	3	2	1.67189946294637	0.433462612795825
"GO:0032182"	87	3	2	2.36377750761504	0.306698912460416
"GO:0016207"	87	3	2	4.72184912122097	0.0943329663204527
"GO:0030276"	87	3	2	2.32799918821819	0.312234867441277
"GO:0043464"	87	3	2	15.4335927765616	0.000445284841068562
"GO:0016669"	87	3	2	5.22750635653999	0.0732590727805295
"GO:0016427"	87	3	2	7.87133405089135	0.0195326661958682
"GO:0045552"	87	3	2	3.93020090414113	0.140141808373909
"GO:0051170"	87	3	2	4.47950272290314	0.106484977358215
"GO:0000773"	87	3	2	5.10717003170401	0.0778022431577194
"GO:0080101"	87	3	2	5.10717003170401	0.0778022431577194
"GO:0035447"	87	3	2	3.09333242098233	0.212956744685135
"GO:0022611"	87	3	2	3.97416727330529	0.137094660848829
"GO:0042372"	87	3	2	3.41227999663752	0.181565284031207
"GO:0042374"	87	3	2	3.41227999663752	0.181565284031207
"GO:0047529"	87	3	2	3.73698959186056	0.154355824060081
"GO:0001072"	87	3	2	15.1728975817838	0.000507279313995882
"GO:0004969"	87	3	2	4.44706579617646	0.108226080909713
"GO:0015568"	87	3	2	5.19500285972746	0.074459387991489
"GO:0015726"	87	3	2	5.19500285972746	0.074459387991489
"GO:0047090"	87	3	2	6.82868625057761	0.0328980094760521
"GO:0016719"	87	3	2	4.3640720590429	0.112811608890078
"GO:0070127"	87	3	2	3.92185895823553	0.140727556787399
"GO:0052886"	87	3	2	5.94776172354004	0.051104595118719
"GO:0052887"	87	3	2	5.94776172354004	0.051104595118719
"GO:0052889"	87	3	2	5.94776172354004	0.051104595118719
"GO:0002474"	87	3	2	15.2332071258346	0.000492210758177278
"GO:0019570"	87	3	2	0.882869053538403	0.643113195950663
"GO:0004932"	87	3	2	1.83580162064925	0.399356486812188
"GO:0016503"	87	3	2	1.83580162064925	0.399356486812188
"GO:0016101"	87	3	2	6.75085503189614	0.0342034926469501
"GO:0001523"	87	3	2	4.34282923291445	0.114016213563739
"GO:0050313"	87	3	2	6.81638856507681	0.0331009173481214
"GO:0050906"	87	3	2	1.65072101382276	0.438077034195591
"GO:0043785"	87	3	2	4.34244426626541	0.114038161895851
"GO:0006121"	87	3	2	2.46059073540889	0.292206256642015
"GO:0050982"	87	3	2	18.3984446821986	0.000101118006587134
"GO:0018619"	87	3	2	10.853040816988	0.00439837375068802
"GO:2000535"	87	3	2	4.3123612065211	0.115766435670683
"GO:0001099"	87	3	2	5.08506653205093	0.0786668630660467
"GO:0043821"	87	3	2	4.3608268531584	0.112994805926414
"GO:0042572"	87	3	2	4.96998259149037	0.0833262798020986
"GO:0061620"	87	3	2	5.73972577696576	0.0567067011886712
"GO:0061621"	87	3	2	7.14756030690544	0.0280496211469365
"GO:0061718"	87	3	2	7.14756030690544	0.0280496211469365
"GO:0031644"	87	3	2	4.0935556033748	0.12915038199435
"GO:0045210"	87	3	2	2.74316128356681	0.253705624741922
"GO:0002237"	87	3	2	2.57248343061641	0.27630727555681
"GO:0009792"	87	3	2	8.20228299117437	0.0165537685590141
"GO:0052665"	87	3	2	24.3936453988375	5.04646429537542e-06
"GO:0052666"	87	3	2	24.3936453988375	5.04646429537542e-06
"GO:0001091"	87	3	2	21.3509115798494	2.31051322468682e-05
"GO:0019935"	87	3	2	6.26471957634702	0.0436147541395991
"GO:0030283"	87	3	2	6.14966211054105	0.0461974325351683
"GO:0016905"	87	3	2	2.64149692750431	0.266935435681073
"GO:0070681"	87	3	2	4.15205887090564	0.125427241761001
"GO:0099402"	87	3	2	2.82928315025848	0.243012699636342
"GO:0051931"	87	3	2	18.8091544774185	8.23462830215832e-05
"GO:0050974"	87	3	2	18.3984446821986	0.000101118006587134
"GO:0031646"	87	3	2	18.3403241525362	0.000104099636283072
"GO:0035088"	87	3	2	10.1447281970453	0.00626758542290408
"GO:0061245"	87	3	2	10.1447281970453	0.00626758542290408
"GO:0035721"	87	3	2	4.45730818101059	0.107673251106964
"GO:0007638"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:0048520"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:0050976"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:1905787"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:1905789"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:1905790"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:1905792"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:0050138"	87	3	2	4.36388774007725	0.1128220060287
"GO:0001966"	87	3	2	22.6412869720571	1.21201223071073e-05
"GO:0032504"	87	3	2	12.019972749713	0.00245412161794537
"GO:0004533"	87	3	2	9.09004657343292	0.0106199254101809
"GO:0019933"	87	3	2	6.47820601490711	0.0391990405812419
"GO:0032989"	87	3	2	0.396237123478336	0.820272594426977
"GO:0032990"	87	3	2	0.396237123478336	0.820272594426977
"GO:0004953"	87	3	2	6.25375913994052	0.043854428643614
"GO:0005200"	87	3	2	3.30840633613991	0.191244384639248
"GO:0051018"	87	3	2	3.77470911274585	0.151471989885105
"GO:0001947"	87	3	2	10.6596445036787	0.00484493111331101
"GO:0051786"	87	3	2	5.22031732439136	0.0735228775364042
"GO:0018775"	87	3	2	3.37699684645807	0.184796802349277
"GO:0047513"	87	3	2	3.58723063026823	0.166357645851857
"GO:0050510"	87	3	2	6.25411716250471	0.0438465789087336
"GO:0004960"	87	3	2	5.12027347876405	0.0772941705635399
"GO:0015161"	87	3	2	3.28033189095263	0.193947854851132
"GO:0015436"	87	3	2	3.28033189095263	0.193947854851132
"GO:0015776"	87	3	2	3.28033189095263	0.193947854851132
"GO:0019265"	87	3	2	5.2668909620901	0.0718305446063771
"GO:0051291"	87	3	2	4.89634993260005	0.086451219001385
"GO:0004954"	87	3	2	11.5508265078665	0.00310291510178645
"GO:0035113"	87	3	2	6.80572034285763	0.033277953063411
"GO:0006404"	87	3	2	4.32115732318349	0.115258406124495
"GO:0035719"	87	3	2	4.32115732318349	0.115258406124495
"GO:0010207"	87	3	2	0.00166719987866541	0.999166747408574
"GO:0007423"	87	3	2	10.5937741349894	0.00500715661209441
"GO:0050123"	87	3	2	11.2471532780755	0.00361170023229531
"GO:0001501"	87	3	2	5.38569652201305	0.0676878718229713
"GO:0031175"	87	3	2	0.786468235548502	0.674870729856294
"GO:0015553"	87	3	2	3.78609958073877	0.150611773351167
"GO:0015863"	87	3	2	3.78609958073877	0.150611773351167
"GO:0070843"	87	3	2	11.7531243818931	0.00280440974722775
"GO:0008192"	87	3	2	5.44677180287392	0.0656520861798277
"GO:0047238"	87	3	2	18.4413408152085	9.89723135944382e-05
"GO:0071630"	87	3	2	8.76683118008721	0.0124826501097793
"GO:0047389"	87	3	2	8.16266652103153	0.0168849386168696
"GO:0032496"	87	3	2	3.66972526011836	0.159635429371473
"GO:0071320"	87	3	2	2.97382230709811	0.226069873311617
"GO:0034353"	87	3	2	17.356324608039	0.000170263673141835
"GO:0000245"	87	3	2	10.4468385103948	0.00538887166159522
"GO:0019885"	87	3	2	13.3320017832302	0.00127348137128865
"GO:0048364"	87	3	2	4.44123116743036	0.108542271400371
"GO:0080048"	87	3	2	16.2859662042152	0.000290768511030377
"GO:0007283"	87	3	2	2.17318701762824	0.337363765204787
"GO:0048232"	87	3	2	4.35350650958002	0.113409144139341
"GO:0032886"	87	3	2	1.89222288226703	0.388247816418188
"GO:0097064"	87	3	2	5.87886572441136	0.0528957193947557
"GO:1902850"	87	3	2	7.63278505830628	0.0220070476509636
"GO:0019170"	87	3	2	3.27402977545396	0.194559959624398
"GO:0006209"	87	3	2	4.16695629604952	0.124496441224915
"GO:0035888"	87	3	2	4.16695629604952	0.124496441224915
"GO:2000278"	87	3	2	7.64898605730339	0.0218294996570824
"GO:0047330"	87	3	2	1.85308363131575	0.395920511798445
"GO:0080022"	87	3	2	8.56206146308519	0.0138284013687818
"GO:0046554"	87	3	2	5.26092511684994	0.0720451294485744
"GO:0050468"	87	3	2	14.3007965321626	0.000784551558806612
"GO:0055001"	87	3	2	3.97900914139685	0.136763165143411
"GO:0046526"	87	3	2	5.28884964507124	0.0710462061665296
"GO:0008193"	87	3	2	6.3559757137488	0.0416694156520768
"GO:0035720"	87	3	2	4.71909639195328	0.0944628922713328
"GO:0000086"	87	3	2	7.54603756762629	0.0229825790234677
"GO:0044839"	87	3	2	7.54603756762629	0.0229825790234677
"GO:0030917"	87	3	2	12.6441487370781	0.00179621362995567
"GO:1903718"	87	3	2	2.86913592369221	0.238218261163116
"GO:0034038"	87	3	2	5.48648005722476	0.0643614756788026
"GO:0047526"	87	3	2	6.28135178190794	0.0432535533345841
"GO:0102294"	87	3	2	7.42693512126544	0.0243927929642082
"GO:0016906"	87	3	2	9.11752863004677	0.0104749947431284
"GO:0046870"	87	3	2	5.53348069163825	0.0628665944726251
"GO:0060041"	87	3	2	17.307114293619	0.000174505002901606
"GO:1990170"	87	3	2	2.68037579836199	0.261796472615739
"GO:0099003"	87	3	2	1.82755109749685	0.401007339540952
"GO:0010167"	87	3	2	7.73243608521504	0.0209374042486206
"GO:0071249"	87	3	2	7.73243608521504	0.0209374042486206
"GO:0071250"	87	3	2	6.81638856507681	0.0331009173481214
