"obs.tot"	"obs.groups"	"df"	"statistic"	"pvalue"
"GO:0050084"	126	3	2	13.5837631774027	0.0011228540357978
"GO:0050286"	126	3	2	13.5837631774027	0.0011228540357978
"GO:0001760"	126	3	2	7.81640976367105	0.0200765084382436
"GO:0008682"	126	3	2	22.8798046422325	1.07575543375329e-05
"GO:0002702"	126	3	2	9.64598125052615	0.00804269843977973
"GO:0001147"	126	3	2	8.43816962797913	0.0147121026561415
"GO:0000963"	126	3	2	3.53720282723531	0.170571380891134
"GO:0140053"	126	3	2	3.53720282723531	0.170571380891134
"GO:0034983"	126	3	2	2.85995744455614	0.23931401424663
"GO:0016078"	126	3	2	21.2748167946129	2.4001159955467e-05
"GO:0047616"	126	3	2	5.79523724468866	0.0551544072643391
"GO:0050890"	126	3	2	4.10810560112453	0.128214222519115
"GO:0010506"	126	3	2	0.345063848115672	0.84153142328512
"GO:0007611"	126	3	2	4.63456227001727	0.0985411417755711
"GO:0046296"	126	3	2	8.03813916384069	0.0179696764758181
"GO:2000117"	126	3	2	5.643406689581	0.0595044996577167
"GO:0043154"	126	3	2	6.9232977462746	0.0313779810299362
"GO:0001701"	126	3	2	9.70781144169877	0.00779786172375515
"GO:0043009"	126	3	2	8.35311506421532	0.0153512629400656
"GO:1901532"	126	3	2	2.24335822516716	0.325732393816523
"GO:1901533"	126	3	2	2.24335822516716	0.325732393816523
"GO:1902036"	126	3	2	2.24335822516716	0.325732393816523
"GO:1902037"	126	3	2	2.24335822516716	0.325732393816523
"GO:0005262"	126	3	2	6.36655092667971	0.0414496656681759
"GO:0007599"	126	3	2	2.87384917535312	0.237657530830875
"GO:0043279"	126	3	2	9.13778627932801	0.010369430879703
"GO:0061621"	126	3	2	3.29752187414811	0.192288018028264
"GO:0061718"	126	3	2	3.29752187414811	0.192288018028264
"GO:0039694"	126	3	2	10.762718180702	0.00460156373735649
"GO:0010312"	126	3	2	7.70818620008145	0.0211928143600296
"GO:0043523"	126	3	2	6.82363078571403	0.0329812720299414
"GO:2000736"	126	3	2	1.35392852876884	0.508157284389544
"GO:2000737"	126	3	2	1.40336976626213	0.495749320055132
"GO:0006314"	126	3	2	3.04949333778564	0.2176761940322
"GO:0043524"	126	3	2	7.16269359009303	0.0278381806728367
"GO:0002637"	126	3	2	1.38360928107005	0.500671720817608
"GO:0002639"	126	3	2	1.38360928107005	0.500671720817608
"GO:0098813"	126	3	2	2.4555646790949	0.292941502652628
"GO:0015445"	126	3	2	19.212719807183	6.72993551157849e-05
"GO:0018493"	126	3	2	2.23640694441859	0.326866492193071
"GO:0050407"	126	3	2	5.31174151386789	0.0702376521071882
"GO:0035994"	126	3	2	8.54636648898492	0.0139373464830369
"GO:0051484"	126	3	2	3.32703253431837	0.189471574725568
"GO:0005125"	126	3	2	9.18152415758401	0.0101451240427842
"GO:0009392"	126	3	2	25.0850704970793	3.57146297735056e-06
"GO:0051023"	126	3	2	2.6391246928449	0.267252240273814
"GO:0051024"	126	3	2	2.6391246928449	0.267252240273814
"GO:0035902"	126	3	2	10.5383754991982	0.00514779016999021
"GO:0014072"	126	3	2	1.09480415250576	0.578450630657978
"GO:0043278"	126	3	2	1.09480415250576	0.578450630657978
"GO:0001704"	126	3	2	7.78590466101944	0.0203850736348545
"GO:0047732"	126	3	2	11.3487211422002	0.00343286334668431
"GO:0001707"	126	3	2	3.04647568845442	0.218004877143108
"GO:0050566"	126	3	2	11.6046396346488	0.00302053951160343
"GO:0001561"	126	3	2	5.25699312613878	0.0721869091619251
"GO:0019992"	126	3	2	6.98714970695515	0.0303920306843633
"GO:0047585"	126	3	2	16.5803043361708	0.000250976269259398
"GO:0035595"	126	3	2	16.9404749221454	0.000209615122021088
"GO:0043714"	126	3	2	16.0242054078569	0.000331427092740352
"GO:0010508"	126	3	2	7.03560037991331	0.02966461997346
"GO:0044782"	126	3	2	7.56899493902979	0.0227202775404519
"GO:0060271"	126	3	2	7.56899493902979	0.0227202775404519
"GO:0043906"	126	3	2	24.306540221003	5.2711072637787e-06
"GO:0043907"	126	3	2	24.306540221003	5.2711072637787e-06
"GO:0042362"	126	3	2	18.1185685246368	0.000116306191525705
"GO:0042371"	126	3	2	18.1185685246368	0.000116306191525705
"GO:0042373"	126	3	2	18.1185685246368	0.000116306191525705
"GO:0047302"	126	3	2	2.45935479234878	0.292386887596168
"GO:0045828"	126	3	2	28.9373648611943	5.20392537367073e-07
"GO:0052040"	126	3	2	0.13214329740527	0.936063794132469
"GO:0019747"	126	3	2	19.7224309417474	5.2158913490985e-05
"GO:0071522"	126	3	2	6.98678263712703	0.0303976091950132
"GO:1900749"	126	3	2	20.4059115318948	3.70606141322659e-05
"GO:0032025"	126	3	2	3.3053887168559	0.19153315380484
"GO:0035784"	126	3	2	3.3053887168559	0.19153315380484
"GO:0039520"	126	3	2	7.08820428328356	0.0288945540833937
"GO:0075044"	126	3	2	7.08820428328356	0.0288945540833937
"GO:0039519"	126	3	2	4.89371308943411	0.0865652733237093
"GO:0075071"	126	3	2	4.89371308943411	0.0865652733237093
"GO:1904092"	126	3	2	4.89371308943411	0.0865652733237093
"GO:0050099"	126	3	2	26.3549201095747	1.89278729733865e-06
"GO:0019523"	126	3	2	29.9710316958237	3.10365299444987e-07
"GO:0046183"	126	3	2	29.9710316958237	3.10365299444987e-07
"GO:0050795"	126	3	2	2.94807429569774	0.228999113217314
"GO:0005528"	126	3	2	10.3832863267258	0.0055628586155154
"GO:0042593"	126	3	2	0.528474371285649	0.767791408959278
"GO:0019838"	126	3	2	5.48288647392335	0.0644772237974149
"GO:0033500"	126	3	2	0.80092263410768	0.670010887282458
"GO:0016156"	126	3	2	7.78503200130375	0.0203939701919113
"GO:0047577"	126	3	2	17.0676428204153	0.000196701853387262
"GO:0070076"	126	3	2	6.33499929393878	0.0421087531345765
"GO:0016577"	126	3	2	7.74931000046553	0.0207614993507182
"GO:0051593"	126	3	2	1.92855830901833	0.381257928767648
"GO:0014074"	126	3	2	1.83891946608912	0.398734405925541
"GO:0004707"	126	3	2	0.453763361145173	0.797015079079255
"GO:0047739"	126	3	2	4.38993412423447	0.111362229480564
"GO:0017096"	126	3	2	1.22014147935869	0.543312433967709
"GO:0017134"	126	3	2	1.74763540543253	0.417355165977387
"GO:0032452"	126	3	2	6.25105837452731	0.0439136889086758
"GO:0140457"	126	3	2	6.25105837452731	0.0439136889086758
"GO:1901359"	126	3	2	22.0457348687764	1.63241094696416e-05
"GO:0047102"	126	3	2	1.02975714222146	0.597573152857025
"GO:0097066"	126	3	2	2.70315408173034	0.258831750364326
"GO:0035722"	126	3	2	10.6385718426014	0.00489624878418077
"GO:0090646"	126	3	2	4.45961644050067	0.107549053888754
"GO:0070555"	126	3	2	2.17838054508989	0.336488847683896
"GO:0071347"	126	3	2	2.17838054508989	0.336488847683896
"GO:0097068"	126	3	2	1.94768985240583	0.377628290288294
"GO:1904386"	126	3	2	1.94768985240583	0.377628290288294
"GO:0018729"	126	3	2	5.32805716080532	0.0696669965588144
"GO:0030218"	126	3	2	2.11795167705858	0.346810818784261
"GO:0052857"	126	3	2	25.9806883771151	2.28226043206004e-06
"GO:2000678"	126	3	2	0.283493560864441	0.867840982983828
"GO:0047896"	126	3	2	23.3011086822482	8.71422037239524e-06
"GO:0043392"	126	3	2	0.283493560864441	0.867840982983828
"GO:0050845"	126	3	2	25.0864856489494	3.5689367899349e-06
"GO:0050846"	126	3	2	25.0864856489494	3.5689367899349e-06
"GO:0007030"	126	3	2	2.21297973960817	0.330717788563645
"GO:0034419"	126	3	2	5.78005175460682	0.0555747744675748
"GO:0047889"	126	3	2	25.0851589393936	3.5713050466169e-06
"GO:0047260"	126	3	2	15.1306237973293	0.000518115742955786
"GO:0045881"	126	3	2	2.45871321082083	0.292480697655112
"GO:0018695"	126	3	2	22.2729621079878	1.45709453871002e-05
"GO:0043938"	126	3	2	2.45871321082083	0.292480697655112
"GO:0004098"	126	3	2	15.393705626907	0.000454254559436656
"GO:0019985"	126	3	2	20.5284807292554	3.48575652271408e-05
"GO:0050641"	126	3	2	21.9489072093475	1.71338656656601e-05
"GO:0051476"	126	3	2	3.44918187284713	0.17824595078783
"GO:0090581"	126	3	2	3.44918187284713	0.17824595078783
"GO:0009845"	126	3	2	3.23954257723355	0.197943965945147
"GO:0030150"	126	3	2	3.53131870486836	0.17107395126375
"GO:0009773"	126	3	2	1.14099352346525	0.565244577069195
"GO:0017176"	126	3	2	24.197288130173	5.56705669281525e-06
"GO:0052043"	126	3	2	22.9628094413725	1.0320227839473e-05
"GO:0052111"	126	3	2	22.9628094413725	1.0320227839473e-05
"GO:0052185"	126	3	2	22.9628094413725	1.0320227839473e-05
"GO:0052188"	126	3	2	22.9628094413725	1.0320227839473e-05
"GO:0019882"	126	3	2	3.5114368379378	0.172783067059256
"GO:0007346"	126	3	2	7.87901588470407	0.0194577867429843
"GO:0052008"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0052020"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0052333"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0052339"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0052368"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0098933"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0098994"	126	3	2	24.3781267675474	5.08577371460566e-06
"GO:0015425"	126	3	2	14.4019686788667	0.000745851276098972
"GO:0047841"	126	3	2	25.0851589393936	3.5713050466169e-06
"GO:0004346"	126	3	2	5.94509226341851	0.0511728514998558
"GO:0050309"	126	3	2	5.94509226341851	0.0511728514998558
"GO:0045322"	126	3	2	0.89720627096028	0.638519454133137
"GO:0048002"	126	3	2	3.45466735641639	0.177757737997527
"GO:0046683"	126	3	2	1.94637141276859	0.377877312412466
"GO:0034331"	126	3	2	5.27578699051158	0.0715117508483924
"GO:0042817"	126	3	2	19.1869809671441	6.81710558945016e-05
"GO:0046491"	126	3	2	23.3636247713095	8.44604405274271e-06
"GO:0010436"	126	3	2	4.93615094895936	0.084747801464518
"GO:0016121"	126	3	2	4.93615094895936	0.084747801464518
"GO:0043954"	126	3	2	7.37585054840725	0.0250238658821197
"GO:0015094"	126	3	2	26.3539971017224	1.89366102770724e-06
"GO:0015692"	126	3	2	26.3539971017224	1.89366102770724e-06
"GO:0061602"	126	3	2	12.0808051200251	0.0023806003861761
"GO:0034514"	126	3	2	2.07403932463148	0.354509667592919
"GO:0051864"	126	3	2	8.29834865007719	0.0157774381439163
"GO:0070544"	126	3	2	8.29834865007719	0.0157774381439163
"GO:0050061"	126	3	2	5.50841896016304	0.0636593237463828
"GO:0045216"	126	3	2	12.8548637654632	0.00161659711911297
"GO:0099000"	126	3	2	26.3549201095747	1.89278729733865e-06
"GO:0051591"	126	3	2	1.63988003870042	0.440458072675107
"GO:0031437"	126	3	2	25.0838323701576	3.57367462408583e-06
"GO:0031439"	126	3	2	25.0838323701576	3.57367462408583e-06
"GO:0009932"	126	3	2	1.14423318788553	0.564329716856711
"GO:0009860"	126	3	2	0.504463867515697	0.777064489679729
"GO:0043784"	126	3	2	4.64626820470113	0.0979660682758298
"GO:0032067"	126	3	2	16.096256004183	0.000319699840088336
"GO:0031555"	126	3	2	9.12541997889835	0.0104337452562982
"GO:0031556"	126	3	2	9.12541997889835	0.0104337452562982
"GO:0019865"	126	3	2	10.8079868720607	0.00449858023180813
"GO:0051599"	126	3	2	16.0963116778387	0.00031969094078278
"GO:0008327"	126	3	2	6.48017234089289	0.0391605204740605
"GO:0032988"	126	3	2	2.35299144255052	0.308357417839884
"GO:0047449"	126	3	2	5.29811302056445	0.0707179032092883
"GO:0035617"	126	3	2	2.38999962837315	0.302704010428607
"GO:0034332"	126	3	2	17.9122818550257	0.000128942894808856
"GO:1903364"	126	3	2	8.12207509463169	0.0172311317229748
"GO:1903052"	126	3	2	7.56262614274372	0.0227927432686902
"GO:0019056"	126	3	2	13.0301169707622	0.00148096928188366
"GO:0039653"	126	3	2	13.0301169707622	0.00148096928188366
"GO:0052026"	126	3	2	13.0301169707622	0.00148096928188366
"GO:0052312"	126	3	2	13.0301169707622	0.00148096928188366
"GO:0046406"	126	3	2	28.3817845419336	6.87026981601063e-07
"GO:0009397"	126	3	2	10.4171704022721	0.00546940632614358
"GO:0042560"	126	3	2	10.4171704022721	0.00546940632614358
"GO:0046657"	126	3	2	2.0055124622546	0.366866876476779
"GO:0071713"	126	3	2	2.0055124622546	0.366866876476779
"GO:0034334"	126	3	2	1.20933303159868	0.54625656420169
"GO:0045217"	126	3	2	1.20933303159868	0.54625656420169
"GO:0004313"	126	3	2	8.30010103968218	0.0157636200891558
"GO:0016273"	126	3	2	5.5431019851686	0.0625648917677001
"GO:0016274"	126	3	2	11.4965092548306	0.00318834078556981
"GO:0016197"	126	3	2	11.0294200661311	0.00402709489353645
"GO:0051725"	126	3	2	1.88819035163275	0.389031416732489
"GO:0018216"	126	3	2	5.04084986844637	0.080425423972271
"GO:0047115"	126	3	2	2.69507604931275	0.259879290090265
"GO:0046408"	126	3	2	15.4032973909622	0.000452081223855277
"GO:0018143"	126	3	2	12.6203241754678	0.00181773858220319
"GO:0140326"	126	3	2	1.39585854327576	0.497614662457459
"GO:0140328"	126	3	2	1.39585854327576	0.497614662457459
"GO:0015437"	126	3	2	1.12331965297338	0.570261742327368
"GO:0047747"	126	3	2	25.0850704970793	3.57146297735056e-06
"GO:0099094"	126	3	2	11.9977321006056	0.00248156455119084
"GO:0009040"	126	3	2	2.95151716228123	0.228605245625697
"GO:0008318"	126	3	2	8.54126209157422	0.0139729627913019
"GO:0048871"	126	3	2	6.06137597951611	0.0482824088938795
"GO:0018142"	126	3	2	2.56271022042767	0.277660784435491
"GO:1901800"	126	3	2	7.37617921143078	0.0250197540102733
"GO:0045337"	126	3	2	7.18454704099885	0.0275356563257013
"GO:0045338"	126	3	2	7.18454704099885	0.0275356563257013
"GO:0015513"	126	3	2	27.1144214861775	1.29472693883523e-06
"GO:0030447"	126	3	2	9.72145359860755	0.00774485289139193
"GO:0035246"	126	3	2	22.1195123697124	1.57329049076721e-05
"GO:0033923"	126	3	2	10.3461888045161	0.00566700566437689
"GO:0008336"	126	3	2	1.41196778027646	0.493622664782684
"GO:0045787"	126	3	2	1.68441550353141	0.430758465099642
"GO:1903409"	126	3	2	4.46591761006884	0.107210744691777
"GO:0004566"	126	3	2	7.06828392497188	0.0291837870335803
"GO:0019150"	126	3	2	24.3066259184568	5.27088140838189e-06
"GO:0001505"	126	3	2	0.535152234703183	0.765232080966593
"GO:0045332"	126	3	2	5.58400373294193	0.061298379835991
"GO:0004012"	126	3	2	22.8419195539989	1.09632720422435e-05
"GO:0047070"	126	3	2	25.5000093120587	2.90230689539279e-06
"GO:0008732"	126	3	2	19.543300792002	5.70461256181935e-05
"GO:0030973"	126	3	2	19.7465156720511	5.15345636781908e-05
"GO:0046279"	126	3	2	5.15871973252866	0.0758225250474229
"GO:0035674"	126	3	2	21.0702669004208	2.65857965197361e-05
"GO:0007034"	126	3	2	0.633784110941102	0.728409378689762
"GO:0070012"	126	3	2	6.47935529502539	0.0391765217129857
"GO:0006809"	126	3	2	4.46607402190291	0.107202360505023
"GO:0050188"	126	3	2	4.36495305971124	0.11276192628207
"GO:0016531"	126	3	2	26.3562124291917	1.8915646493166e-06
"GO:0006312"	126	3	2	28.8060611100831	5.5570372410215e-07
"GO:0008373"	126	3	2	15.1769770212895	0.000506245660898607
"GO:0008787"	126	3	2	25.0863971972797	3.56909463263425e-06
"GO:0070025"	126	3	2	5.74468051449507	0.0565663916493956
"GO:0031290"	126	3	2	18.5129806321855	9.54898770003101e-05
"GO:0042393"	126	3	2	3.12036378413975	0.210097852591755
"GO:0047444"	126	3	2	1.87080053117675	0.392428758363458
"GO:0090101"	126	3	2	1.93048345266285	0.380891117197966
"GO:0044057"	126	3	2	1.76561026537576	0.413621020968347
"GO:0047809"	126	3	2	18.1953378374728	0.000111926414192594
"GO:0042212"	126	3	2	1.12122130971782	0.570860358738593
"GO:0046199"	126	3	2	1.12122130971782	0.570860358738593
"GO:1901784"	126	3	2	1.12122130971782	0.570860358738593
"GO:1901785"	126	3	2	1.12122130971782	0.570860358738593
"GO:0016482"	126	3	2	4.10711193575038	0.128277939362805
"GO:0070414"	126	3	2	2.56420816225312	0.277452902442845
"GO:0001319"	126	3	2	14.6360438477281	0.000663473314784226
"GO:0006792"	126	3	2	1.2373615616142	0.538654572530291
"GO:0045883"	126	3	2	1.2373615616142	0.538654572530291
"GO:0042147"	126	3	2	4.10711193575038	0.128277939362805
"GO:0070646"	126	3	2	6.28880723649397	0.0430926160348459
"GO:0045484"	126	3	2	22.9043561578122	1.06263044502001e-05
"GO:0050179"	126	3	2	1.76610794243	0.413518108927474
"GO:0051083"	126	3	2	4.39216274194522	0.111238206674788
"GO:0033980"	126	3	2	6.3505295479833	0.041783039558018
"GO:0033683"	126	3	2	6.98680710724901	0.030397237280686
"GO:0000733"	126	3	2	4.76251864318598	0.0924340999264026
"GO:0052733"	126	3	2	19.5983240350749	5.54980863749238e-05
"GO:0052734"	126	3	2	19.5983240350749	5.54980863749238e-05
"GO:0030266"	126	3	2	11.8057838672729	0.00273153397048933
"GO:0001678"	126	3	2	3.82099539011623	0.148006706055592
"GO:0018859"	126	3	2	4.48965211948377	0.105945967039782
"GO:0047700"	126	3	2	22.4974081703711	1.30241649307098e-05
"GO:0017156"	126	3	2	13.3255634405637	0.00127758753168342
"GO:0004737"	126	3	2	23.1600314957321	9.35110773017137e-06
"GO:0007600"	126	3	2	4.52272061115762	0.104208632711139
"GO:0019172"	126	3	2	19.8407169464489	4.91635298167829e-05
"GO:0019249"	126	3	2	19.8407169464489	4.91635298167829e-05
"GO:0009793"	126	3	2	2.6710966952483	0.263013912852384
"GO:0061640"	126	3	2	0.552425068043096	0.758651674334309
"GO:0019630"	126	3	2	4.49336139745171	0.105749657616941
"GO:0018545"	126	3	2	6.98656241374222	0.0304009565114926
"GO:0016161"	126	3	2	14.4418327402735	0.000731132124163743
"GO:0102229"	126	3	2	14.4418327402735	0.000731132124163743
"GO:0035247"	126	3	2	24.7277793401237	4.27003014913261e-06
"GO:0000281"	126	3	2	11.5967278714463	0.00303251207368906
"GO:0043890"	126	3	2	30.0668529451029	2.95846093407097e-07
"GO:0018739"	126	3	2	22.627027830312	1.22068423490852e-05
"GO:0050116"	126	3	2	7.7088568527078	0.0211857090430909
"GO:0007213"	126	3	2	6.10235390360174	0.047303218008086
"GO:0095500"	126	3	2	6.10235390360174	0.047303218008086
"GO:0098926"	126	3	2	6.10235390360174	0.047303218008086
"GO:0048666"	126	3	2	3.34690187814397	0.18759855611177
"GO:0050343"	126	3	2	4.58798127954226	0.100863149156808
"GO:0004490"	126	3	2	18.7545730150571	8.46245192639449e-05
"GO:0060284"	126	3	2	6.210691815179	0.0448090160994655
"GO:0050767"	126	3	2	6.03673281004444	0.0488810049389711
"GO:0048529"	126	3	2	24.2243537280603	5.49222630817047e-06
"GO:0051960"	126	3	2	6.7757455876845	0.0337804585247326
"GO:0009566"	126	3	2	15.0413704775246	0.000541761202847874
"GO:0060828"	126	3	2	2.59089277239278	0.273775627390058
"GO:0033334"	126	3	2	8.21189399358577	0.0164744102352225
"GO:0015546"	126	3	2	8.54032869239305	0.0139794854892678
"GO:0015906"	126	3	2	8.54032869239305	0.0139794854892678
"GO:0090090"	126	3	2	6.10855137788373	0.0471568646419704
"GO:1902599"	126	3	2	8.54032869239305	0.0139794854892678
"GO:0009153"	126	3	2	5.52523680411183	0.063126261839112
"GO:0009170"	126	3	2	5.52523680411183	0.063126261839112
"GO:0004136"	126	3	2	22.8455765761816	1.09432438941427e-05
"GO:0006170"	126	3	2	22.8455765761816	1.09432438941427e-05
"GO:0009171"	126	3	2	22.8455765761816	1.09432438941427e-05
"GO:0046053"	126	3	2	22.8455765761816	1.09432438941427e-05
"GO:0008748"	126	3	2	24.2022125532983	5.55336628271563e-06
"GO:0018937"	126	3	2	24.2022125532983	5.55336628271563e-06
"GO:0033294"	126	3	2	13.6743061330046	0.00107315425358257
"GO:0051470"	126	3	2	13.6743061330046	0.00107315425358257
"GO:0071769"	126	3	2	3.72618621073782	0.155191862435455
"GO:0048868"	126	3	2	1.06643355825691	0.586714599578606
"GO:0009567"	126	3	2	1.35942582544236	0.506762456538789
"GO:0039648"	126	3	2	0.125851292857887	0.939013290084939
"GO:0050281"	126	3	2	2.06073899346262	0.356875072031855
"GO:0042476"	126	3	2	3.17878762995047	0.204049265861067
"GO:0006888"	126	3	2	2.891145899248	0.235611044616885
"GO:0044182"	126	3	2	9.6702606839825	0.0079456526052837
"GO:0021564"	126	3	2	1.47389987659073	0.478571363927428
"GO:0021731"	126	3	2	19.2751133534892	6.5232243651289e-05
"GO:0015854"	126	3	2	18.0960283240296	0.000117624388121509
"GO:0050532"	126	3	2	23.2419906428132	8.97564893555474e-06
"GO:0043734"	126	3	2	5.79481098848609	0.0551661634711812
"GO:0042694"	126	3	2	20.7998711946004	3.04344430055854e-05
"GO:0021508"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021532"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021559"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021560"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021561"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021563"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021742"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021754"	126	3	2	2.98420206903245	0.224899636899387
"GO:0021984"	126	3	2	2.98420206903245	0.224899636899387
"GO:0048699"	126	3	2	2.98420206903245	0.224899636899387
"GO:0048855"	126	3	2	2.98420206903245	0.224899636899387
"GO:0061629"	126	3	2	1.14039364703857	0.565414140945815
"GO:0007224"	126	3	2	7.29678579343797	0.0260329327897771
"GO:0045880"	126	3	2	3.4309726244375	0.17987622343402
"GO:0021521"	126	3	2	3.8632198471883	0.144914708974802
"GO:0060573"	126	3	2	3.8632198471883	0.144914708974802
"GO:0048665"	126	3	2	15.7295009041815	0.000384045143115049
"GO:0035513"	126	3	2	24.5474829949472	4.67284951674038e-06
"GO:0035515"	126	3	2	24.5474829949472	4.67284951674038e-06
"GO:0035553"	126	3	2	24.5474829949472	4.67284951674038e-06
"GO:0008589"	126	3	2	1.49583778287019	0.473350622442472
"GO:0007569"	126	3	2	6.12107775656193	0.0468624352660215
"GO:0022008"	126	3	2	18.3934180019152	0.000101372470174961
"GO:0004082"	126	3	2	11.7582280495987	0.00279726248269187
"GO:0003865"	126	3	2	27.7164215060397	9.58198619692389e-07
"GO:0050808"	126	3	2	9.89060148941865	0.00711677401005464
"GO:0004319"	126	3	2	4.52084407656628	0.104306454147289
"GO:0045930"	126	3	2	8.43184934547626	0.0147586685172374
"GO:1901222"	126	3	2	2.12767193429932	0.34512936295362
"GO:1902414"	126	3	2	4.20435785975903	0.122189894766864
"GO:0016441"	126	3	2	0.888338898325571	0.641356734257489
"GO:0045302"	126	3	2	17.8515891349504	0.000132915819333346
"GO:0018529"	126	3	2	21.0418621342581	2.69660722048877e-05
"GO:0102977"	126	3	2	21.0418621342581	2.69660722048877e-05
"GO:0030745"	126	3	2	25.7523203519057	2.55831894839319e-06
"GO:0072659"	126	3	2	3.48029801085517	0.175494249073063
"GO:1903716"	126	3	2	18.0960283240296	0.000117624388121509
"GO:0015208"	126	3	2	2.69346908191775	0.260088182772864
"GO:0003874"	126	3	2	15.9929568843386	0.0003366460614886
"GO:0035344"	126	3	2	2.08171244201936	0.353152176158509
"GO:0098710"	126	3	2	2.08171244201936	0.353152176158509
"GO:0010821"	126	3	2	6.56434917138618	0.0375465198424943
"GO:0090199"	126	3	2	5.1010370927385	0.0780411875326316
"GO:0051791"	126	3	2	13.5750556602406	0.00112775332862161
"GO:0010822"	126	3	2	3.93119185490749	0.140072388756981
"GO:0047948"	126	3	2	33.248995165351	6.02660094611028e-08
"GO:0090200"	126	3	2	4.31153415572668	0.11581431793156
"GO:0034349"	126	3	2	3.33433824083373	0.188780725420348
"GO:0097252"	126	3	2	3.33433824083373	0.188780725420348
"GO:0047653"	126	3	2	10.6632042644075	0.00483631538531272
"GO:0033828"	126	3	2	19.8417662830714	4.91377420362262e-05
"GO:0052653"	126	3	2	19.4722743444998	5.91084200627195e-05
"GO:0019918"	126	3	2	7.01153369976529	0.0300237408119363
"GO:0035243"	126	3	2	7.01153369976529	0.0300237408119363
"GO:0007232"	126	3	2	3.79322941881828	0.150075810472485
"GO:0050891"	126	3	2	6.47921914074468	0.0391791888293367
"GO:0090068"	126	3	2	2.63844751996558	0.267342743579071
"GO:0019417"	126	3	2	13.6230264349731	0.00110102554763069
"GO:0097120"	126	3	2	7.1598628867845	0.0278776093840675
"GO:0035418"	126	3	2	2.56659919724393	0.277121400841289
"GO:0007093"	126	3	2	6.79917840599993	0.0333869824158321
"GO:0006971"	126	3	2	24.4740170737818	4.84768863414046e-06
"GO:0071476"	126	3	2	4.95192019511744	0.0840822243536073
"GO:0000957"	126	3	2	5.82622959958734	0.054306312864033
"GO:0062237"	126	3	2	1.87268166117325	0.392059827138131
"GO:0034982"	126	3	2	2.89692335274392	0.23493141080099
"GO:0099072"	126	3	2	14.9337074201768	0.000571724280389302
"GO:0018796"	126	3	2	24.5166278388262	4.74549923105234e-06
"GO:1903539"	126	3	2	0.370671658846059	0.830825221441309
"GO:0009755"	126	3	2	5.72880745654243	0.05701711869405
"GO:0007529"	126	3	2	14.33802357798	0.000770083360189405
"GO:0072579"	126	3	2	14.33802357798	0.000770083360189405
"GO:0097112"	126	3	2	14.33802357798	0.000770083360189405
"GO:0098953"	126	3	2	14.33802357798	0.000770083360189405
"GO:0098970"	126	3	2	14.33802357798	0.000770083360189405
"GO:0099628"	126	3	2	14.33802357798	0.000770083360189405
"GO:0099633"	126	3	2	14.33802357798	0.000770083360189405
"GO:0099645"	126	3	2	14.33802357798	0.000770083360189405
"GO:1902275"	126	3	2	7.51790386870831	0.0233081560556739
"GO:0033561"	126	3	2	25.0845398562894	3.57241068503564e-06
"GO:0061436"	126	3	2	25.0845398562894	3.57241068503564e-06
"GO:0031056"	126	3	2	8.139987804319	0.0170774926429935
"GO:0006847"	126	3	2	2.14040697663209	0.342938726294188
"GO:0006148"	126	3	2	3.34552973361871	0.187727306438592
"GO:0036402"	126	3	2	19.6457710783463	5.41969708653756e-05
"GO:0030010"	126	3	2	3.98770709262218	0.136169676941765
"GO:0043750"	126	3	2	23.3165982526357	8.64699128095876e-06
"GO:0140296"	126	3	2	3.50459620568253	0.173375051580089
"GO:0032197"	126	3	2	3.52477056121531	0.171634977586912
"GO:0000282"	126	3	2	11.4351756565049	0.00328763167761688
"GO:0007114"	126	3	2	0.609783454819734	0.737203188969408
"GO:0032505"	126	3	2	0.609783454819734	0.737203188969408
"GO:0030199"	126	3	2	5.52545012293828	0.0631195291881217
"GO:0061014"	126	3	2	3.81466166286277	0.148476166075089
"GO:0061630"	126	3	2	17.5001787514936	0.000158447163149358
"GO:0061659"	126	3	2	17.5001787514936	0.000158447163149358
"GO:0008554"	126	3	2	8.22697609217004	0.0163506431489548
"GO:0048638"	126	3	2	10.3870893143997	0.00555229092452593
"GO:0001653"	126	3	2	9.02870856360762	0.010950673893764
"GO:0001171"	126	3	2	3.66001648482928	0.160412245585482
"GO:0032199"	126	3	2	3.66001648482928	0.160412245585482
"GO:0016579"	126	3	2	6.46541469277356	0.0394505477790252
"GO:0008528"	126	3	2	9.02896926030048	0.0109492465845554
"GO:0044774"	126	3	2	4.34292196051973	0.114010927461058
"GO:0008617"	126	3	2	1.64500501169875	0.439330849674099
"GO:0046115"	126	3	2	1.64500501169875	0.439330849674099
"GO:0006149"	126	3	2	2.92820276765262	0.231285735224822
